        UB            Time(s)
exec #1
       751                 0.0
       734                51.2
       729                63.9
       722                89.4
       716               126.1
       715               193.2
       711               214.0
       710               232.4
       708               260.6
       707               266.5
       704               279.1
       701               291.4
       699               301.4
       698               305.5
       697               318.1
       696               322.9
       694               328.4
       692               342.9
       691               348.4
       690               358.7
       689               363.8
       688               371.0
       687              1044.9
       686              1076.5
       685              1082.6
exec #2
       751                 0.0
       732                45.4
       728               123.5
       724               134.2
       713               172.4
       710               265.7
       708               313.3
       707               379.6
       704               380.5
       702               387.1
       695               396.7
       694               410.9
       691               438.3
       690               443.7
       689               448.6
       688               450.4
       687               531.2
       685               534.8
exec #3
       751                 0.0
       725                40.1
       721               115.9
       719               163.9
       717               166.9
       716               173.8
       711               179.3
       703               180.5
       701               212.8
       700               215.3
       698               226.8
       697               230.7
       696               235.6
       695               240.5
       689               332.9
       688               359.2
       687               462.5
       686               475.6
       685               480.2
exec #4
       751                 0.0
       739                36.0
       738                51.2
       731                74.7
       726                92.3
       725               123.2
       724               202.5
       721               212.0
       718               260.6
       716               292.8
       715               328.3
       713               336.5
       712               373.2
       711               374.1
       708               400.0
       704               435.0
       703               457.3
       700               474.7
       698               476.4
       697               484.1
       695               486.3
       694               503.2
       693               507.2
       692               510.2
       690               514.5
       689               520.7
       688               525.8
exec #5
       751                 0.0
       750                59.0
       744                74.7
       743                83.0
       738                87.3
       733               104.6
       722               111.9
       721               203.8
       708               221.0
       706               283.4
       705               329.4
       699               341.9
       696               364.7
       693               366.8
       692               382.0
       691               386.1
       690               388.9
       688               563.7
       687              1058.4
       685              1065.1
exec #6
       751                 0.0
       747                75.1
       743                88.1
       742                90.8
       732                99.4
       722               100.8
       719               116.4
       715               285.9
       714               325.1
       713               352.8
       712               371.3
       711               373.0
       707               434.6
       706               448.4
       705               487.3
       703               499.8
       702               509.5
       699               514.5
       698               526.5
       697               539.6
       696               559.2
       695               566.1
       694               576.3
       689               578.7
       688               581.7
       687               586.7
       685               617.9
exec #7
       751                 0.0
       736                58.0
       729               135.0
       728               141.4
       725               161.6
       723               224.9
       722               232.6
       719               235.6
       718               245.0
       716               262.5
       712               263.8
       711               270.4
       709               283.8
       708               317.0
       705               319.8
       703               336.5
       702               358.4
       700               362.6
       698               373.4
       697               381.2
       696               381.6
       695               390.0
       688               402.9
       687               420.5
       685               424.6
exec #8
       751                 0.0
       740                48.9
       733                62.9
       728               103.8
       718               127.4
       716               158.1
       712               162.9
       708               174.4
       707               184.0
       705               194.8
       702               219.6
       698               221.2
       697               229.7
       696               257.8
       695               261.1
       693               264.1
       690               271.2
       688               276.2
       687               302.3
       685               305.6
exec #9
       751                 0.0
       733                60.8
       731                74.1
       730                77.1
       728                91.0
       716                95.2
       713               141.1
       709               168.5
       707               183.2
       705               187.8
       704               235.9
       703               241.4
       702               257.1
       700               278.0
       699               283.8
       696               286.8
       695               330.2
       694               341.5
       691               347.4
       690               351.2
       689               356.3
       688               449.3
       687               464.3
       685              2637.2
       684              2648.9
exec #10
       751                 0.0
       741                22.1
       736                46.4
       733               117.9
       732               128.7
       719               135.5
       715               256.6
       714               272.9
       710               304.2
       707               329.6
       705               332.9
       704               355.1
       702               392.9
       701               395.2
       700               400.9
       699               409.0
       697               414.0
       696               415.7
       695               425.7
       693               444.0
       691               448.3
       689               451.2
       688               455.8
       687               541.2
       686               567.4
       685               572.4

solutions/BRKGA/R09_12_03_01             685             685             685             688             685             685             685             685             684             685       36005.996
