        UB            Time(s)
exec #1
      1167                 0.0
      1166                66.3
      1165              1203.2
      1150              1336.3
exec #2
      1167                 0.0
      1166                63.7
      1165               445.6
      1150              1657.5
exec #3
      1167                 0.0
      1166                61.4
exec #4
      1167                 0.0
      1166                63.2
exec #5
      1167                 0.0
      1166                64.1
exec #6
      1167                 0.0
      1166                63.2
      1165                71.7
      1150               716.3
exec #7
      1167                 0.0
      1166                65.3
exec #8
      1167                 0.0
      1166                62.8
exec #9
      1167                 0.0
      1166                67.3
exec #10
      1167                 0.0
      1166                68.6

solutions/BRKGA/R07_20_04_20            1150            1150            1166            1166            1166            1150            1166            1166            1166            1166       36026.918
