        UB            Time(s)
exec #1
      1186                 0.0
exec #2
      1186                 0.0
exec #3
      1186                 0.0
exec #4
      1186                 0.0
exec #5
      1186                 0.0
exec #6
      1186                 0.0
exec #7
      1186                 0.0
exec #8
      1186                 0.0
exec #9
      1186                 0.0
exec #10
      1186                 0.0

solutions/BRKGA/R05_20_05_20            1186            1186            1186            1186            1186            1186            1186            1186            1186            1186       36036.390
