        UB            Time(s)
exec #1
       752                 0.0
       749               656.9
       739               678.2
       724               680.2
exec #2
       752                 0.0
       749               514.5
       746               723.9
       741               724.8
       739              1384.1
exec #3
       752                 0.0
       749              2105.6
       739              2177.4
       724              2180.6
exec #4
       752                 0.0
       749              3209.9
       748              3551.8
       724              3554.8
exec #5
       752                 0.0
exec #6
       752                 0.0
       749              2940.2
exec #7
       752                 0.0
exec #8
       752                 0.0
       749              3484.7
exec #9
       752                 0.0
       749              1049.4
       739              1147.3
exec #10
       752                 0.0
       749              1167.7
       741              1445.7
       731              1863.6
       726              1865.3

solutions/BRKGA/R08_08_08_20             724             739             724             724             752             749             752             749             739             726       36004.087
