        UB            Time(s)
exec #1
       980                 0.0
exec #2
       980                 0.0
exec #3
       980                 0.0
exec #4
       980                 0.0
exec #5
       980                 0.0
exec #6
       980                 0.0
exec #7
       980                 0.0
exec #8
       980                 0.0
exec #9
       980                 0.0
exec #10
       980                 0.0

solutions/BRKGA/R05_15_15_20             980             980             980             980             980             980             980             980             980             980       36032.429
