        UB            Time(s)
exec #1
       752                 0.0
       744                 9.3
       728                 9.6
       718                10.2
       699                11.9
       689                14.7
       681               128.8
       666               795.8
       664              2870.5
exec #2
       752                 0.0
       750                13.1
       749                14.5
       740                17.2
       738                18.0
       737                18.3
       729                19.1
       719                19.4
       714                19.7
       708                21.7
       689                22.8
       686               794.0
       666               795.2
       664              2452.3
exec #3
       752                 0.0
       747                 8.9
       738                 9.5
       724                 9.8
       719                10.0
       714                10.3
       709                10.9
       704                11.4
       699                11.7
       694                12.5
       689                12.8
       676                77.0
       666                77.9
exec #4
       752                 0.0
       728                 8.8
       718                10.2
       713                11.9
       709                12.5
       704                14.2
       694                14.6
       689                18.4
       681                43.0
exec #5
       752                 0.0
       734                 9.6
       709                 9.9
       689                11.9
       686               407.8
       681               411.0
       679              1552.8
exec #6
       752                 0.0
       749                10.1
       735                10.4
       728                10.7
       718                10.9
       709                12.1
       694                12.6
       689                13.2
       681                73.9
       666                75.9
       664               618.5
exec #7
       752                 0.0
       728                 7.3
       709                 8.7
       689                11.0
       684                43.1
       664                46.5
exec #8
       752                 0.0
       751                 8.1
       729                 9.3
       718                 9.6
       709                11.3
       699                13.2
       689                15.8
       681               128.1
       671               374.7
       666               377.8
       664               391.2
exec #9
       752                 0.0
       748                10.3
       743                10.6
       741                10.9
       723                11.1
       714                11.4
       713                13.9
       694                14.5
       689                17.1
       681               182.4
       679               942.5
       664              1436.2
exec #10
       752                 0.0
       729                 9.0
       719                 9.6
       718                10.7
       709                11.0
       689                12.3
       681               187.0
       666               189.8
       664              2360.3

solutions/BRKGA/R08_08_08_10             664             664             666             681             679             664             664             664             664             664       36004.416
