        UB            Time(s)
exec #1
       980                 0.0
       929                13.8
       927                16.9
       904                20.7
       901                22.6
       887                24.4
       884                26.3
       880                26.9
       873                27.5
       872                29.3
       870                40.9
       867                45.2
exec #2
       980                 0.0
       963                19.1
       941                20.3
       924                21.6
       917                22.8
       893                24.5
       887                25.7
       877                27.5
       875                28.1
       870                32.3
       865                35.9
       862                40.1
exec #3
       980                 0.0
       953                20.1
       941                21.9
       932                23.1
       914                23.8
       890                25.5
       877                27.3
       875                31.5
       873                32.1
       872                33.9
       868                38.3
       863                49.2
       862                55.0
exec #4
       980                 0.0
       953                17.3
       921                21.0
       907                22.2
       900                24.1
       891                24.7
       886                27.2
       875                27.8
       874                29.1
       873                31.0
       872                35.3
       867                80.9
exec #5
       980                 0.0
       971                16.1
       966                16.7
       964                18.5
       949                19.1
       924                19.6
       916                21.4
       908                22.1
       901                22.7
       888                23.3
       887                26.4
       880                28.1
       875                29.6
       873                31.6
       872                33.3
       871                34.6
       868                36.3
       862                36.8
exec #6
       980                 0.0
       964                21.6
       960                22.2
       933                23.5
       927                25.3
       925                26.0
       911                26.5
       888                27.7
       880                29.2
       875                32.7
       872                35.1
       867                38.0
       865                41.1
       862                52.6
exec #7
       980                 0.0
       964                20.1
       943                21.3
       931                21.9
       907                23.6
       899                24.2
       890                26.6
       889                28.0
       884                29.2
       873                30.4
       872                37.6
       870                38.9
       868                40.7
       867                51.1
       862                58.5
exec #8
       980                 0.0
       976                17.5
       973                19.4
       933                19.9
       924                23.5
       919                24.7
       918                25.3
       903                25.9
       900                26.5
       899                27.2
       885                27.8
       883                29.7
       878                30.9
       875                32.2
       872                34.0
       870                36.5
       867                43.3
       862                60.0
       858              3470.7
exec #9
       980                 0.0
       967                18.1
       963                18.7
       934                21.3
       917                23.8
       905                24.5
       901                26.4
       890                27.0
       887                29.6
       884                30.2
       882                31.5
       873                32.1
       872                34.0
       867                40.3
       862                45.4
exec #10
       980                 0.0
       941                20.3
       917                22.9
       908                24.7
       898                27.3
       886                27.9
       883                30.4
       882                31.0
       875                31.6
       873                33.5
       872                34.1
       870                39.1
       868                40.4
       867                49.8
       865                54.1
       862                57.9

solutions/BRKGA/R05_15_03_05             867             862             862             867             862             862             862             858             862             862       36009.397
