        UB            Time(s)
exec #1
       689                 0.0
exec #2
       689                 0.0
       688               337.1
       687               339.3
       683               343.5
       672               362.8
exec #3
       689                 0.0
       687              2817.2
       686              2826.5
       683              2839.9
       666              2846.6
       656              2876.2
       652              2896.1
       651              2903.2
       650              2909.3
       646              2916.5
       636              2920.4
       631              2928.7
       616              3173.4
exec #4
       689                 0.0
       688               169.3
       687               171.5
       683               174.5
       672               205.7
       671               275.8
exec #5
       689                 0.0
       686              3080.6
       680              3092.5
       675              3100.0
       660              3124.6
       650              3130.7
       640              3153.5
       635              3194.4
       630              3196.5
       625              3205.9
       610              3249.7
       599              3478.6
       590              3494.5
exec #6
       689                 0.0
       683               252.1
       682               253.1
       671               257.4
       663               260.7
       659               271.3
       658               747.5
       643              1064.4
exec #7
       689                 0.0
exec #8
       689                 0.0
       685              2544.3
       670              2551.7
       659              2573.7
       651              2587.6
       635              2604.6
       626              2642.4
       625              2651.0
       616              2653.2
exec #9
       689                 0.0
       685               235.6
       668               239.8
       664               248.2
       659               250.4
       655               253.5
       654              2617.9
       625              2627.5
       614              2628.5
       605              2631.7
       599              2641.4
exec #10
       689                 0.0

solutions/BRKGA/R07_12_12_05             689             672             616             671             590             643             689             616             599             689       36017.208
