        UB            Time(s)
exec #1
       998                 0.0
       984                 5.9
       980                 6.8
       978                 7.4
       974                 8.2
       964                16.8
       962                24.5
       959                30.6
       955                32.3
       951                34.3
exec #2
       998                 0.0
       994                 5.7
       987                 6.2
       978                 7.0
       976              2173.8
       975              2189.4
       972              2194.6
       971              2200.7
       963              2204.6
       962              2204.9
       959              2205.2
       956              2205.8
       953              2206.3
       952              2206.6
exec #3
       998                 0.0
       976                 7.6
       967                13.8
       965                30.7
       957                42.9
       953                43.7
       952                61.6
exec #4
       998                 0.0
       992                 5.3
       984                 5.6
       979                 5.9
       978                 6.9
       969                 7.4
       966                 8.9
       965                30.2
       964                36.4
       963                39.7
       953                40.3
       952                40.6
       951               546.9
exec #5
       998                 0.0
       984                 2.0
       983                 7.7
       982                 8.0
       978                 8.3
       976                 9.1
       966                33.0
       965                38.1
       964                39.2
       952                48.5
exec #6
       998                 0.0
       986                 7.0
       968                 7.7
       967                12.3
       964                13.4
       952                25.7
exec #7
       998                 0.0
       997                81.3
       993                99.0
       992               192.5
       981               198.3
       979              1546.7
       964              1556.9
       958              1563.7
exec #8
       998                 0.0
       994                 7.6
       980                 7.8
       978                 8.1
       977                 8.6
       976                10.0
       975                12.2
       972                16.9
       965                17.5
       964                23.2
       953                27.7
       952                28.0
exec #9
       998                 0.0
       981                 5.9
       972                 6.5
       969                 7.3
       968                12.4
       965                12.9
       964                16.1
       963                26.7
       952                27.5
exec #10
       998                 0.0
       996                 9.6
       987                 9.8
       983                11.0
       979                11.2
       971                14.3
       961                20.4
       960                29.9
       957                30.7
       955                32.4

solutions/BRKGA/R06_15_01_05             951             952             952             951             952             952             958             952             952             955       36004.568
