        UB            Time(s)
exec #1
       904                 0.0
exec #2
       904                 0.0
       868              1319.7
       862              1379.7
       857              1381.7
       850              1383.6
       846              1397.0
       838              1422.1
       836              1424.1
       834              1425.2
       830              1427.2
       829              1430.4
       826              1431.4
       824              1440.8
       814              1531.5
       812              1546.6
exec #3
       904                 0.0
       901               435.4
       896               453.9
       860               463.8
       856               497.3
       855               505.9
       846               519.9
       838               531.7
       830               532.8
       826               542.2
       824               551.8
       820               557.5
       816               560.7
       814               569.7
       812               575.1
exec #4
       904                 0.0
       891               959.8
       885              1149.4
       874              1171.2
       869              1178.9
       848              1185.4
       842              1226.9
       828              1235.2
       826              1247.3
       814              1253.1
       798              1265.5
       796              1282.9
exec #5
       904                 0.0
       877              1433.3
       873              1497.8
       863              1524.3
       849              1552.7
       846              1567.7
       844              1575.9
       840              1580.9
       838              1596.3
       836              1608.1
       833              1699.4
       831              1711.6
       830              1862.9
       829              1865.0
       828              1925.2
exec #6
       904                 0.0
       891              1124.3
       875              1791.8
       864              1797.1
       860              1814.8
       859              1815.8
       850              1817.9
       840              1830.3
       838              1851.4
       826              1854.6
       824              1873.2
       820              1875.3
       816              1885.8
       814              1891.0
       812              1901.3
       808              2926.9
exec #7
       904                 0.0
       902              2028.6
       901              2085.4
       898              2092.1
       896              2097.3
       883              2104.6
       882              2149.7
       881              2174.2
       878              2180.2
       877              2183.3
       864              2184.1
       863              2188.0
       860              2189.1
       857              2200.9
       855              2209.6
       854              2213.7
       852              2218.7
       850              2225.2
       833              2230.2
       831              2237.5
       827              2243.6
       826              2256.0
       825              2265.3
       820              2269.5
       818              2271.5
       814              2276.5
       812              2284.5
       808              3125.0
exec #8
       904                 0.0
       900              1191.8
       888              1195.1
       880              1203.9
       874              1213.7
       864              1223.6
       860              1235.5
       859              1241.9
       856              1246.2
       855              1253.7
       854              1260.1
       852              1264.4
       851              1266.5
       835              1268.6
       834              1280.3
       830              1282.5
       826              1285.6
       820              1290.9
       818              1299.4
       816              1303.7
       814              1306.9
       812              1318.5
       808              1521.6
exec #9
       904                 0.0
exec #10
       904                 0.0
       876               579.5
       868               664.5
       865               673.8
       862               675.8
       859               681.9
       858               691.0
       857               693.1
       856               696.2
       854               699.3
       849               700.4
       836               705.7
       832               721.6
       829               729.8
       826               730.8
       824               737.6
       814               779.4
       812               788.5
       810               852.8
       805              2032.0

solutions/BRKGA/R06_12_12_02             904             812             812             796             828             808             808             808             904             805       36015.996
