        UB            Time(s)
exec #1
       601                 0.0
       591                 3.0
       572                 3.3
       570               230.5
exec #2
       601                 0.0
       583                 2.7
       582                 3.2
       576                 3.7
       572                 3.9
       570                 6.9
exec #3
       601                 0.0
       582                 2.5
       576                 3.4
       572                 3.8
       570               640.3
exec #4
       601                 0.0
       591                 3.4
       572                 4.0
       570                38.3
exec #5
       601                 0.0
       582                 2.7
       576                 3.2
       572                 4.4
       570                 8.3
exec #6
       601                 0.0
       592                 2.8
       582                 3.0
       576                 3.1
       572                 3.7
       570                31.5
exec #7
       601                 0.0
       596                 2.8
       586                 3.0
       576                 3.1
       572                 3.9
       570                46.6
exec #8
       601                 0.0
       588                 3.1
       582                 3.5
       578                 3.6
       568                 3.8
exec #9
       601                 0.0
       592                 2.6
       585                 3.1
       582                 3.3
       576                 3.7
       572                 4.1
       570                87.9
exec #10
       601                 0.0
       580                 2.9
       576                 3.5
       572                 3.9
       570                 7.8

solutions/BRKGA/R06_06_04_10             570             570             570             570             570             570             570             568             570             570       36001.707
