        UB            Time(s)
exec #1
       998                 0.0
       989                41.1
       975                43.7
       974                47.3
       967                48.1
exec #2
       998                 0.0
       989                48.5
       984                50.3
       980                51.2
       977                52.8
       974                56.0
       967                58.6
exec #3
       998                 0.0
       983                44.8
       980                49.3
       976                57.3
       974                58.2
       967                65.3
exec #4
       998                 0.0
       992                47.4
       989                49.3
       980                51.1
       972                54.8
       967                61.3
exec #5
       998                 0.0
       994                46.3
       977                48.0
       974                55.0
       972                60.5
       967                61.4
exec #6
       998                 0.0
       994                44.9
       980                46.7
       977                50.8
       967                52.5
exec #7
       998                 0.0
       989                43.4
       980                48.0
       974                58.8
       972                61.5
       967                65.1
exec #8
       998                 0.0
       994                48.5
       980                50.4
       974                62.3
       967                66.9
exec #9
       998                 0.0
       994                47.6
       980                49.4
       974                54.9
       967                60.4
exec #10
       998                 0.0
       992                43.9
       988                46.7
       984                47.6
       983                49.4
       980                50.3
       974                54.0
       967                59.5

solutions/BRKGA/R06_15_04_05             967             967             967             967             967             967             967             967             967             967       36014.872
