        UB            Time(s)
exec #1
       461                 0.0
       453                 0.0
       436                 0.0
exec #2
       475                 0.0
       447                 0.0
       436                 0.1
exec #3
       472                 0.0
       447                 0.0
       436                 0.1
exec #4
       447                 0.0
       436                 0.1
exec #5
       475                 0.0
       444                 0.0
       436                 0.1
exec #6
       481                 0.0
       451                 0.0
       447                 0.0
       436                 0.2
exec #7
       451                 0.0
       449                 0.0
       436                 0.1
exec #8
       463                 0.0
       451                 0.0
       436                 0.0
exec #9
       456                 0.0
       449                 0.0
       444                 0.1
       436                 0.2
exec #10
       473                 0.0
       444                 0.0
       436                 0.1

solutions/BRKGA/R07_06_01_01             436             436             436             436             436             436             436             436             436             436       36000.865
