        UB            Time(s)
exec #1
       689                 0.0
exec #2
       689                 0.0
exec #3
       689                 0.0
exec #4
       689                 0.0
exec #5
       689                 0.0
exec #6
       689                 0.0
exec #7
       689                 0.0
exec #8
       689                 0.0
exec #9
       689                 0.0
exec #10
       689                 0.0

solutions/BRKGA/R07_12_12_20             689             689             689             689             689             689             689             689             689             689       36016.630
