        UB            Time(s)
exec #1
       722                 0.0
       709                12.0
       708                14.1
       697                15.0
       692                15.6
       686                17.0
       679                18.0
       678                19.3
       669                21.7
       668                41.0
exec #2
       722                 0.0
       718                11.3
       714                11.6
       711                11.9
       703                12.5
       696                13.5
       694                14.4
       693                16.1
       689                19.8
       688                26.7
exec #3
       722                 0.0
       708                12.0
       707                13.0
       705                13.3
       696                13.7
       694                14.3
       690                16.3
       686                16.6
       673                17.0
       669                20.3
       668                22.3
       660              3137.9
       641              3140.4
       636              3156.7
       634              3161.0
       629              3166.6
exec #4
       722                 0.0
       699                10.2
       697                12.5
       692                13.1
       689                13.4
       688                15.0
exec #5
       722                 0.0
       716                 8.7
       692                12.6
       680                15.2
       654                17.4
       649                33.7
       644                54.6
       642                59.8
       641                67.9
       639                72.3
       634               137.6
exec #6
       722                 0.0
       718                 8.1
       710                10.4
       687                11.1
       685                15.2
       680                16.2
       677                18.4
       674                20.5
       673                73.2
       668               842.7
       663               857.1
       645               865.1
       640               867.9
       635               871.3
       630               876.1
exec #7
       722                 0.0
       714                10.1
       661                11.0
       658                23.4
       648                28.3
       646                38.3
       644                45.6
       640                53.9
       639                56.1
       637                59.0
       635                61.2
       630              1490.4
exec #8
       722                 0.0
       710                12.6
       708                13.2
       704                13.7
       699                14.0
       695                15.0
       689                15.6
       688                16.8
exec #9
       722                 0.0
       704                10.5
       686                13.8
       682                16.4
       679                17.0
       651                18.7
       644                25.1
       640                27.3
       639                35.3
       634                43.6
       629                53.1
exec #10
       722                 0.0
       714                12.5
       704                13.1
       702                13.4
       699                14.3
       698                15.0
       696                15.3
       694                16.0
       691                16.3
       689                17.6
       688                20.1
       681                27.0
       676                41.3
       673                45.6
       664               349.8
       663               352.0
       658               353.1
       645               355.9
       640               356.6
       635               359.0
       630              2771.0

solutions/BRKGA/R05_12_02_05             668             688             629             688             634             630             630             688             629             630       36004.916
