        UB            Time(s)
exec #1
       998                 0.0
       989                25.7
       978                26.3
       972                30.0
       967                60.2
exec #2
       998                 0.0
       992                28.7
       979                30.0
       978                31.8
       977                32.4
       967                33.1
exec #3
       998                 0.0
       985                31.9
       984                34.5
       980                35.1
       974                35.7
       972                40.7
       967                45.1
exec #4
       998                 0.0
       985                24.9
       980                26.7
       974                27.3
       967                31.1
exec #5
       998                 0.0
       980                25.9
       978                27.6
       974                31.2
       972                39.3
       967                56.0
exec #6
       998                 0.0
       995                32.0
       992                32.6
       988                33.2
       983                33.8
       978                35.1
       977                36.3
       967                37.5
exec #7
       998                 0.0
       997                27.6
       988                28.2
       977                30.0
       974                33.7
       967                37.8
exec #8
       998                 0.0
       997                28.9
       992                29.6
       988                30.2
       978                30.8
       974                33.9
       967                36.7
exec #9
       998                 0.0
       991                27.8
       985                29.6
       979                30.8
       978                32.1
       974                32.7
       967                39.4
exec #10
       998                 0.0
       996                28.9
       983                29.5
       978                30.1
       977                30.7
       974                33.2
       967                35.1

solutions/BRKGA/R06_15_03_05             967             967             967             967             967             967             967             967             967             967       36009.659
