        UB            Time(s)
exec #1
       671                 0.0
       668                 3.9
       662                15.5
exec #2
       671                 0.0
       662                 3.0
exec #3
       671                 0.0
       665                 2.8
       662               380.5
exec #4
       671                 0.0
       669                 3.1
       665                 3.2
       662                 3.9
exec #5
       671                 0.0
       668                 0.7
       665                 3.2
       662                 3.9
exec #6
       671                 0.0
       662                 3.2
exec #7
       671                 0.0
       670                 2.1
       668                 2.8
       665                 4.0
       662                 4.4
exec #8
       671                 0.0
       665                 1.6
       662                 4.6
exec #9
       671                 0.0
       662                 3.0
exec #10
       671                 0.0
       662                 3.1

solutions/BRKGA/R09_10_01_05             662             662             662             662             662             662             662             662             662             662       36001.912
