        UB            Time(s)
exec #1
       689                 0.0
       688                22.7
       659                24.0
       658                26.0
       653                34.0
exec #2
       689                 0.0
       685                24.3
       679                27.7
       665                29.4
       662                31.5
       659                32.3
       656                33.2
       653                44.4
exec #3
       689                 0.0
       687                26.3
       682                27.1
       681                28.4
       676                30.1
       664                30.5
       656                32.6
       653                94.5
exec #4
       689                 0.0
       685                29.6
       666                32.6
       662                34.7
       656                36.0
       653                38.5
exec #5
       689                 0.0
       678                19.0
       675              1301.2
       664              1306.2
       660              2004.9
       652              2078.6
exec #6
       689                 0.0
       686                23.4
       683                25.8
       680                26.2
       679                26.7
       671                27.0
       662                27.4
       656                28.3
       653                30.3
exec #7
       689                 0.0
       685                26.0
       683                26.3
       670                26.7
       669                29.7
       668                31.7
       659                33.4
       658                38.1
       656                39.3
       653                43.7
       648                53.5
exec #8
       689                 0.0
       685                30.9
       672                31.7
       666                32.1
       662                32.5
       656                33.4
       653               117.0
exec #9
       689                 0.0
       688                20.2
       678                20.9
       674                22.9
       664                24.6
       660               360.2
exec #10
       689                 0.0
       678                16.8
       675                19.3
       664                20.2
       660              1934.2

solutions/BRKGA/R07_12_03_10             653             653             653             653             652             653             648             653             660             660       36006.573
