        UB            Time(s)
exec #1
       797                 0.0
exec #2
       797                 0.0
exec #3
       797                 0.0
exec #4
       797                 0.0
exec #5
       797                 0.0
exec #6
       797                 0.0
exec #7
       797                 0.0
exec #8
       797                 0.0
exec #9
       797                 0.0
exec #10
       797                 0.0

solutions/BRKGA/R08_10_10_20             797             797             797             797             797             797             797             797             797             797       36008.993
