        UB            Time(s)
exec #1
       722                 0.0
       716                 9.1
       715                10.1
       714                11.0
       712                12.4
       710                15.0
exec #2
       722                 0.0
       719                 9.5
       716                10.1
       712                11.7
       710                14.2
       709                14.8
       705                16.1
       702                18.3
       700                20.2
exec #3
       722                 0.0
       710                15.1
       709                15.4
       705                15.7
       700                17.0
       696               438.3
exec #4
       722                 0.0
       719                11.6
       715                12.2
       714                12.5
       712                15.4
       710                18.2
exec #5
       722                 0.0
       719                10.2
       716                11.5
       714                12.2
       712                13.2
       710                15.8
       705              1008.9
       702              1020.4
exec #6
       722                 0.0
       719                 9.7
       715                10.6
       712                10.9
       710                12.5
exec #7
       722                 0.0
       719                 9.0
       714                 9.4
       712                11.0
       710                12.6
exec #8
       722                 0.0
       719                11.2
       716                11.9
       714                12.5
       712                17.0
       710                17.3
exec #9
       722                 0.0
       717                10.4
       715                11.4
       712                12.9
       710                14.2
exec #10
       722                 0.0
       720                11.4
       719                12.1
       716                12.4
       715                12.7
       712                13.0
       710                15.6

solutions/BRKGA/R05_12_02_10             710             700             696             710             702             710             710             710             710             710       36004.768
