        UB            Time(s)
exec #1
       998                 0.0
       989                17.1
exec #2
       998                 0.0
       997                29.8
       994                36.7
       991                41.2
exec #3
       998                 0.0
       993                15.5
       989                17.5
exec #4
       998                 0.0
       993                16.2
       989                16.7
exec #5
       998                 0.0
       989                17.4
exec #6
       998                 0.0
       989                15.6
exec #7
       998                 0.0
       989                14.8
exec #8
       998                 0.0
       993                14.9
       989                15.4
exec #9
       998                 0.0
       989                19.2
exec #10
       998                 0.0
       989                12.4

solutions/BRKGA/R06_15_02_10             989             991             989             989             989             989             989             989             989             989       36008.454
