        UB            Time(s)
exec #1
       801                 0.0
       780                 0.0
       769                 0.2
       767                 0.5
       757                 0.6
       752                 0.8
       734                 0.9
       731                 1.1
exec #2
       801                 0.0
       768                 0.2
       735                 0.3
       734                 0.7
       731                 0.7
exec #3
       801                 0.0
       783                 0.2
       781                 0.3
       735                 0.4
       734                 0.9
       731                 1.0
exec #4
       801                 0.0
       787                 0.0
       776                 0.2
       773                 0.3
       734                 0.4
       731                 0.5
exec #5
       801                 0.0
       797                 0.1
       796                 0.2
       793                 0.3
       750                 0.4
       746                 0.6
       731                 0.8
exec #6
       801                 0.0
       772                 0.2
       762                 0.4
       752                 0.5
       734                 0.8
       731                 0.9
exec #7
       801                 0.0
       777                 0.2
       760                 0.3
       734                 0.4
       731                 0.6
exec #8
       801                 0.0
       761                 0.1
       758                 0.2
       755                 0.3
       752                 0.5
       734                 0.7
       731                 0.8
exec #9
       801                 0.0
       791                 0.1
       777                 0.3
       758                 0.4
       750                 0.6
       746                 0.9
       731                 1.0
exec #10
       801                 0.0
       779                 0.1
       776                 0.3
       768                 0.3
       749                 0.5
       734                 0.7
       731                 0.9

solutions/BRKGA/R06_08_01_10             731             731             731             731             731             731             731             731             731             731       36001.366
