        UB            Time(s)
exec #1
      1132                 0.0
exec #2
      1132                 0.0
exec #3
      1132                 0.0
exec #4
      1132                 0.0
exec #5
      1132                 0.0
exec #6
      1132                 0.0
      1119              3215.9
exec #7
      1132                 0.0
exec #8
      1132                 0.0
exec #9
      1132                 0.0
exec #10
      1132                 0.0

solutions/BRKGA/R09_20_04_02            1132            1132            1132            1132            1132            1119            1132            1132            1132            1132       36026.598
