        UB            Time(s)
exec #1
       650                 0.0
       640                 0.0
       633                 0.6
       629                 2.1
       616                 2.3
       599                 2.9
       581                 4.0
       580                 5.0
       579                 5.5
       575                 5.8
       573                 6.2
       571                 6.4
       570                 6.8
       567                 7.0
       563                 7.5
       561                 7.7
       555                 7.8
       549                 8.5
       547                10.4
       545                12.4
exec #2
       650                 0.0
       645                 2.0
       634                 2.7
       630                 3.5
       589                 3.7
       584                 5.3
       583                 5.6
       563                 7.0
       561                 9.4
       560                 9.6
       555                10.3
       549                11.3
       547                12.7
       545                14.0
exec #3
       650                 0.0
       639                 0.7
       627                 2.4
       614                 3.0
       591                 3.3
       590                 6.0
       589                 6.2
       582                 6.6
       580                 7.8
       575                 8.2
       566                 8.4
       565                10.4
       555                11.5
       554                14.2
       553                14.6
       549                17.0
       547                23.2
       545                28.0
exec #4
       650                 0.0
       641                 1.0
       636                 2.6
       621                 2.8
       618                 3.5
       597                 3.7
       579                 4.5
       573                 6.2
       564                 7.6
       555                 8.5
       553                 9.4
       551                10.2
       549                10.6
       547                12.2
       545                14.2
exec #5
       650                 0.0
       627                 1.5
       613                 2.2
       609                 3.3
       584                 4.4
       573                 6.8
       571                 8.1
       569                 9.9
       563                10.3
       561                10.7
       559                11.6
       557                12.8
       553                13.2
       551                14.7
       549                16.2
       547                17.7
       545                18.4
exec #6
       650                 0.0
       626                 1.8
       623                 2.0
       614                 2.2
       610                 2.7
       607                 3.5
       598                 4.1
       595                 4.4
       589                 4.6
       584                 4.8
       574                 5.3
       563                 7.1
       561                 9.5
       557                10.2
       555                11.1
       551                11.3
       549                12.0
       545                12.4
exec #7
       650                 0.0
       642                 1.6
       618                 2.4
       613                 3.6
       601                 3.8
       585                 5.8
       577                 8.9
       567                10.4
       565                11.1
       562                11.3
       561                12.2
       560                13.1
       556                13.3
       551                13.5
       549                15.1
       547                15.5
       545                16.4
exec #8
       650                 0.0
       613                 1.6
       603                 3.1
       585                 3.4
       577                 4.9
       573                 5.4
       560                 6.0
       555                 7.8
       553                 8.8
       551                 9.3
       549                11.0
       547                11.9
       545                13.5
exec #9
       650                 0.0
       644                 1.1
       624                 2.4
       607                 2.6
       594                 4.3
       584                 5.2
       582                 8.1
       580                 8.3
       573                 8.5
       565                 9.7
       561                10.0
       556                11.9
       555                16.3
       553                16.9
       551                17.6
       549                19.3
       547                24.2
       545                28.4
exec #10
       650                 0.0
       589                 0.0
       582                 5.6
       574                 8.1
       565                 8.9
       564                 9.2
       558                 9.4
       555                12.2
       553                13.1
       547                14.6
       545                16.9

solutions/BRKGA/R07_10_02_02             545             545             545             545             545             545             545             545             545             545       36003.173
