        UB            Time(s)
exec #1
      1048                 0.0
      1033                73.5
      1025               130.2
      1004               151.8
      1003               189.2
       979               264.2
       977               279.5
       968               284.4
       886               309.4
       882              2805.9
       865              2898.2
exec #2
      1048                 0.0
      1028               100.8
      1018               219.4
      1006               247.3
       971               406.7
       953               526.9
       900               634.7
       888              1169.7
exec #3
      1048                 0.0
      1022               103.9
      1000               120.0
       996               207.7
       984               212.4
       974               223.1
       969               234.2
       964               236.5
       922               245.8
       907               446.3
       894               547.7
exec #4
      1048                 0.0
      1035                80.5
       998               132.3
       988               183.9
       959               270.5
       947               398.3
       946               600.0
       926               680.0
       921              1126.5
       916              1154.3
       879              1478.9
exec #5
      1048                 0.0
       995               165.2
       988               258.4
       959               337.8
       951               487.2
       931               580.9
       925               618.0
       907               620.2
       886              1127.7
exec #6
      1048                 0.0
       968               138.6
       954               404.3
       951               415.1
       950               435.9
       949               457.0
       948               658.4
       924               695.2
       917               751.2
       906              1346.4
       888              1933.0
exec #7
      1048                 0.0
      1022               134.3
      1021               175.7
      1001               196.3
       986               212.6
       985               226.0
       981               232.9
       960               285.3
       921               394.4
       905               620.4
       891              2332.8
       881              3211.7
exec #8
      1048                 0.0
      1044               101.8
      1035               130.6
      1028               170.3
      1022               177.2
       956               195.9
       954               309.9
       932               386.7
       902               618.9
       894              1478.5
       886              3576.8
exec #9
      1048                 0.0
      1046               107.8
      1037               147.7
      1024               156.5
      1005               180.1
      1002               210.1
       994               230.7
       976               240.3
       974               247.5
       968               270.6
       967               282.5
       939               305.6
       921               408.6
       890               848.8
       888              2170.0
       882              2234.2
exec #10
      1048                 0.0
      1042               101.3
      1037               147.6
      1035               154.8
      1019               190.9
      1014               205.4
      1005               207.8
       995               226.7
       964               240.3
       960               261.1
       944               272.8
       931               342.5
       920               650.1
       910               755.8
       864               765.4

solutions/BRKGA/R08_15_15_00             865             888             894             879             886             888             881             886             882             864       36041.729
