        UB            Time(s)
exec #1
       916                 0.0
       915                29.8
exec #2
       916                 0.0
       915                26.9
exec #3
       916                 0.0
       915                30.7
exec #4
       916                 0.0
       915                27.8
exec #5
       916                 0.0
       915                29.4
exec #6
       916                 0.0
       915                28.8
exec #7
       916                 0.0
       915                31.1
exec #8
       916                 0.0
       915                31.3
exec #9
       916                 0.0
       915                28.2
exec #10
       916                 0.0
       915                27.0

solutions/BRKGA/R07_15_04_20             915             915             915             915             915             915             915             915             915             915       36015.406
