        UB            Time(s)
exec #1
       601                 0.0
       568                 0.0
exec #2
       601                 0.0
       599                 0.0
       585                 0.0
       582                 0.1
       568                 0.2
exec #3
       596                 0.0
       568                 0.0
exec #4
       599                 0.0
       587                 0.0
       568                 0.0
exec #5
       601                 0.0
       593                 0.0
       585                 0.1
       582                 0.1
       568                 0.2
exec #6
       585                 0.0
       584                 0.0
       568                 0.1
exec #7
       599                 0.0
       588                 0.0
       584                 0.1
       568                 0.1
exec #8
       596                 0.0
       585                 0.0
       584                 0.0
       568                 0.1
exec #9
       601                 0.0
       593                 0.0
       587                 0.0
       568                 0.1
exec #10
       599                 0.0
       568                 0.0

solutions/BRKGA/R06_06_01_10             568             568             568             568             568             568             568             568             568             568       36000.782
