        UB            Time(s)
exec #1
       568                 0.0
       567                 0.2
       566                 0.5
       561                 0.6
       547                 1.5
       542                 3.1
       538                 3.8
       533                 5.0
       531                 5.2
       522                 7.3
       521                 9.0
       517                 9.6
       503                 9.7
       502                11.6
       497                12.8
       496                13.2
       492                14.8
       491                15.6
       487                16.8
exec #2
       568                 0.0
       537                 0.9
       534                 3.7
       527                 4.8
       517                 4.9
       516                 5.6
       507                 6.9
       502                 7.7
       497                 7.8
       492                 7.9
       487                 8.9
       482                 9.3
exec #3
       568                 0.0
       567                 0.8
       556                 1.2
       537                 1.7
       535                 2.0
       517                 3.2
       516                 5.4
       513                 7.5
       497                 7.9
       492                 9.8
       487                11.0
       486                12.1
       482                12.7
exec #4
       568                 0.0
       552                 1.1
       547                 2.3
       522                 2.8
       517                 9.2
       512                 9.3
       502                12.8
       492                15.1
       487                18.6
exec #5
       568                 0.0
       563                 0.5
       559                 1.0
       552                 1.5
       542                 3.0
       537                 3.1
       522                 4.4
       517                 5.8
       507                 7.6
       502                 9.3
       491                10.0
       487                10.6
       482                14.3
exec #6
       568                 0.0
       566                 0.7
       562                 1.2
       561                 1.9
       555                 2.4
       538                 2.5
       532                 3.8
       527                 3.9
       526                 4.1
       512                 4.2
       502                 5.6
       497                 5.8
       496                 7.3
       487                 7.4
       482                 8.5
exec #7
       568                 0.0
       562                 1.0
       542                 1.1
       537                 3.0
       512                 3.3
       502                 4.5
       487                 6.3
       482                 9.0
exec #8
       568                 0.0
       556                 0.4
       547                 0.9
       538                 1.9
       532                 2.6
       531                 2.7
       524                 3.1
       522                 4.0
       517                 4.6
       507                 5.1
       502                 5.8
       497                 6.5
       496                 8.2
       492                 8.5
       487                 8.6
       486                 9.2
       482                10.8
exec #9
       568                 0.0
       559                 1.4
       552                 2.0
       527                 3.2
       516                 6.0
       512                 6.5
       511                 8.1
       506                 8.6
       502                 9.2
       496                 9.4
       491                 9.9
       486                10.3
       482                11.0
exec #10
       568                 0.0
       538                 0.5
       533                 1.9
       516                 3.9
       512                 6.0
       507                 6.1
       497                 6.2
       492                 6.4
       487                 7.0
       482                 7.9

solutions/BRKGA/R08_06_06_05             487             482             482             487             482             482             482             482             482             482       36001.873
