        UB            Time(s)
exec #1
      1132                 0.0
      1130                10.9
      1127                11.9
      1124                12.4
      1121                12.9
      1119                44.8
exec #2
      1132                 0.0
      1131                12.2
      1127                14.6
      1121                15.1
      1119               148.2
exec #3
      1132                 0.0
      1124                13.0
      1121                15.0
      1119               186.6
      1116               189.5
      1114              1832.3
exec #4
      1132                 0.0
      1131                14.2
      1127                15.2
      1126                16.2
      1121                16.6
      1116               244.4
      1114               591.2
exec #5
      1132                 0.0
      1126                16.4
      1124                16.9
      1121                17.4
      1119                24.8
      1116              1707.4
      1114              2099.3
exec #6
      1132                 0.0
      1131                11.8
      1124                12.7
      1121                13.5
      1116                59.3
      1114               306.8
exec #7
      1132                 0.0
      1131                14.7
      1130                15.1
      1126                15.6
      1125                16.0
      1121                16.5
      1116               313.7
      1114               766.1
exec #8
      1132                 0.0
      1131                11.0
      1130                11.8
      1127                13.2
      1121                13.7
      1120               130.6
      1115               142.0
      1114               497.0
exec #9
      1132                 0.0
      1131                11.5
      1125                12.5
      1121                13.5
      1120                97.2
      1115               110.1
      1114               175.4
exec #10
      1132                 0.0
      1122                10.6
      1121                11.1
      1120                77.7
      1115                85.7
      1114               117.4

solutions/BRKGA/R09_20_01_05            1119            1119            1114            1114            1114            1114            1114            1114            1114            1114       36007.880
