        UB            Time(s)
exec #1
       801                 0.0
       793                 0.6
       792                 0.7
       771                 1.0
       762                 2.1
       734                 3.1
       731                 6.4
       726                 6.6
       721                 7.5
       717                 8.3
       711                 8.6
exec #2
       801                 0.0
       769                 0.7
       759                 1.0
       755                 2.1
       750                 3.1
       731                 3.5
       729                 5.0
       721                 5.9
       716                 7.3
       715              3184.5
       710              3189.8
exec #3
       801                 0.0
       799                 0.3
       764                 0.4
       754                 0.8
       745                 2.4
       724                 3.0
       719                 5.2
       714                 5.5
       710               320.0
       706               387.0
exec #4
       801                 0.0
       778                 0.8
       762                 1.6
       748                 2.0
       744                 2.2
       743                 3.5
       737                 4.2
       732                 4.6
       731                 4.9
       720                 5.2
       716                 5.5
       714                 6.0
       710                 7.2
       706                34.1
exec #5
       801                 0.0
       785                 0.4
       782                 1.0
       779                 1.1
       759                 1.3
       749                 1.9
       732                 3.0
       727                 3.7
       724                 4.4
       722                 6.0
       716                 6.1
       712              3202.3
       710              3209.8
       706              3301.6
exec #6
       801                 0.0
       794                 0.0
       791                 0.6
       787                 1.0
       777                 1.1
       772                 1.4
       769                 1.6
       758                 2.1
       754                 2.6
       738                 3.4
       736                 3.9
       721                 4.1
       716                 5.3
       711                 6.4
exec #7
       801                 0.0
       776                 0.3
       745                 1.1
       738                 3.7
       737                 3.8
       726                 4.7
       719                 5.0
       714                 5.5
       711               554.1
       706               566.2
exec #8
       801                 0.0
       798                 1.0
       791                 1.1
       781                 1.2
       775                 1.3
       751                 1.5
       746                 3.3
       744                 3.4
       740                 3.8
       734                 4.4
       724                 4.7
       722                 5.2
       721                 6.4
       716                 6.7
       712              2022.8
       710              2027.9
       706              2399.4
exec #9
       801                 0.0
       791                 0.6
       790                 1.4
       767                 1.5
       760                 2.0
       743                 2.7
       742                 3.8
       736                 4.4
       735                 5.7
       731                 6.0
       726                 6.4
       721               333.6
       716               339.2
       711               380.8
exec #10
       801                 0.0
       771                 0.0
       757                 0.3
       753                 2.3
       736                 2.7
       730                 3.7
       722                 4.1
       716                 4.9
       710                 6.7
       706               639.7

solutions/BRKGA/R06_08_02_05             711             710             706             706             706             711             706             706             711             706       36002.097
