        UB            Time(s)
exec #1
       650                 0.0
       637                 0.6
       631                 1.8
       611                 2.4
       603                 5.5
       584                 7.3
       579                12.6
       564                17.5
       552                26.9
       530                56.3
       515               358.8
exec #2
       650                 0.0
       649                 0.0
       621                 1.2
       592                 3.5
       585                 5.8
       563                12.3
       545                24.7
       544                35.8
       543                62.3
       540                68.9
       533                82.0
       528               108.2
       515               115.3
exec #3
       650                 0.0
       586                 0.6
       574                 4.8
       556                32.9
       536                35.2
       535               117.7
       515               129.5
exec #4
       650                 0.0
       639                 0.0
       633                 0.6
       610                 2.4
       607                 4.2
       601                 9.6
       586                10.1
       550                17.3
       530                42.8
       529                84.3
       515               409.9
exec #5
       644                 0.0
       642                 1.8
       625                 2.9
       609                 3.5
       605                 7.1
       594                 7.7
       590                10.6
       569                11.2
       562                27.8
       561                46.2
       558                55.5
       545                93.5
       536               126.1
       532               152.7
       515               183.5
exec #6
       650                 0.0
       611                 0.0
       610                 2.9
       593                 4.6
       574                 5.2
       525                16.5
       522               136.5
       515               173.6
exec #7
       650                 0.0
       594                 1.8
       583                12.1
       553                12.7
       544                27.9
       535                68.6
       530               165.5
       515               172.6
exec #8
       650                 0.0
       618                 0.0
       615                 1.8
       606                 3.5
       604                 4.1
       581                 5.2
       572                 5.8
       571                19.5
       568                34.4
       556                39.0
       537                43.4
       533                90.8
       515               188.3
exec #9
       650                 0.0
       648                 1.7
       605                 2.3
       599                 5.8
       580                 8.1
       553                21.5
       549                35.0
       531               110.3
       515               304.0
exec #10
       650                 0.0
       636                 1.8
       626                 2.4
       602                 3.0
       601                 3.6
       574                 8.4
       569                12.0
       554                22.7
       552                34.1
       549                53.7
       548                55.4
       545                62.2
       538                66.3
       533                78.4
       532               121.4
       515               173.1

solutions/BRKGA/R07_10_10_00             515             515             515             515             515             515             515             515             515             515       36009.651
