        UB            Time(s)
exec #1
       593                 0.0
       573                 0.0
       567                 0.1
       556                 0.2
       554                 0.7
       549                 1.0
       548                 1.6
       546                 6.5
       545                14.8
       544                17.8
       543                19.6
       542                21.0
       541                25.5
       540                27.3
       539                28.6
       538                29.6
       537                31.2
       536                31.9
       535                32.6
       534                33.0
exec #2
       573                 0.0
       571                 0.1
       556                 0.2
       552                 0.7
       550                 2.7
       547                 4.3
       546                16.1
       545                21.7
       542                25.3
       541                29.5
       540                32.1
       538                35.3
       537                36.0
       535                36.3
       534                41.3
exec #3
       582                 0.0
       561                 0.0
       556                 0.2
       555                 0.7
       554                 1.7
       553                 1.9
       551                 2.2
       550                 2.3
       549                 4.7
       548                12.9
       545                26.7
       544                30.6
       541                35.7
       540                47.4
       536                49.0
       535                51.2
       534                56.1
exec #4
       564                 0.0
       561                 0.1
       558                 0.2
       554                 0.4
       553                 0.9
       549                 2.8
       547                 7.9
       546                20.2
       545                20.5
       544                22.2
       543                26.5
       542                29.2
       541                33.9
       540                34.6
       539                35.1
       538                38.1
       536                42.0
       535                46.0
       534                46.1
exec #5
       564                 0.0
       558                 0.0
       551                 0.2
       550                 2.3
       549                 3.1
       547                10.4
       546                26.3
       545                27.2
       544                27.4
       543                33.4
       542                34.5
       541                34.7
       538                39.0
       536                41.3
       535                43.1
       534                45.1
exec #6
       579                 0.0
       569                 0.0
       557                 0.1
       556                 0.2
       555                 0.5
       552                 0.7
       547                 2.4
       545                 2.6
       544                26.0
       543                37.5
       541                40.2
       540                46.7
       539                47.2
       537                51.7
       536                53.4
       535                54.9
       534                55.3
exec #7
       577                 0.0
       574                 0.0
       561                 0.1
       559                 0.5
       557                 0.7
       553                 0.8
       552                 1.6
       551                 3.4
       550                 5.9
       549                 8.6
       548                16.3
       547                20.4
       546                22.7
       545                23.8
       544                32.2
       543                35.3
       542                44.3
       539                48.8
       538                52.2
       537                52.6
       535                65.4
       534                69.2
exec #8
       572                 0.0
       559                 0.0
       556                 0.1
       554                 0.8
       553                 0.9
       550                 1.4
       548                 1.7
       547                 5.9
       546                12.8
       545                22.1
       544                22.7
       543                24.5
       542                25.8
       541                28.7
       540                30.7
       539                33.2
       537                33.9
       535                36.4
       534                39.5
exec #9
       572                 0.0
       569                 0.1
       555                 0.2
       552                 0.9
       551                 1.1
       549                 1.4
       548                 4.8
       547                10.8
       546                17.7
       544                25.4
       543                33.5
       539                33.6
       537                38.9
       536                42.3
       535                43.9
exec #10
       575                 0.0
       569                 0.0
       557                 0.2
       553                 0.5
       551                 3.8
       550                 7.3
       548                12.1
       547                12.2
       543                14.3
       541                23.9
       539                24.1
       537                28.5
       535                31.1
       534                33.7

solutions/BRKGA/R06_06_06_01             534             534             534             534             534             534             534             534             535             534       36001.688
