        UB            Time(s)
exec #1
       650                 0.0
       635                 0.1
       607                 0.4
       603                 0.7
       581                 0.9
       571                 1.2
       563                 1.6
       561                 2.0
       559                 2.2
       549                 2.3
exec #2
       650                 0.0
       646                 0.4
       616                 0.5
       604                 0.8
       583                 0.9
       579                 1.3
       578                 1.6
       566                 1.8
       560                 1.9
       551                 2.0
       549                 2.6
exec #3
       650                 0.0
       632                 0.4
       626                 0.7
       603                 0.8
       587                 0.9
       584                 1.5
       576                 1.6
       574                 1.7
       564                 2.1
       549                 2.5
exec #4
       650                 0.0
       642                 0.1
       623                 0.7
       592                 0.9
       566                 1.1
       553                 1.6
       549                 2.7
exec #5
       650                 0.0
       637                 0.3
       605                 0.4
       572                 0.6
       569                 1.3
       562                 1.5
       551                 1.8
       549                 2.3
exec #6
       650                 0.0
       643                 0.1
       620                 0.3
       618                 0.5
       588                 0.9
       570                 1.3
       568                 1.7
       560                 2.1
       556                 2.2
       551                 2.5
       549                 2.9
exec #7
       650                 0.0
       641                 0.3
       627                 0.4
       625                 0.7
       620                 0.8
       581                 0.9
       575                 1.3
       567                 1.7
       564                 1.9
       549                 2.3
exec #8
       650                 0.0
       637                 0.1
       635                 0.2
       630                 0.5
       604                 0.6
       593                 0.8
       582                 1.2
       566                 1.7
       551                 2.1
       549                 2.2
exec #9
       650                 0.0
       621                 0.1
       593                 0.6
       581                 1.1
       572                 1.4
       568                 1.8
       549                 1.9
exec #10
       604                 0.0
       579                 1.0
       569                 1.4
       556                 2.2
       553                 2.6
       551                 2.7
       549                 3.3

solutions/BRKGA/R07_10_01_02             549             549             549             549             549             549             549             549             549             549       36002.148
