        UB            Time(s)
exec #1
       916                 0.0
       915                14.9
exec #2
       916                 0.0
       913                24.5
exec #3
       916                 0.0
       915                16.7
exec #4
       916                 0.0
       915                14.9
exec #5
       916                 0.0
       915                17.4
exec #6
       916                 0.0
       915                14.5
exec #7
       916                 0.0
       915                13.9
exec #8
       916                 0.0
       915                14.8
exec #9
       916                 0.0
       915                15.4
exec #10
       916                 0.0
       915                16.6

solutions/BRKGA/R07_15_02_20             915             913             915             915             915             915             915             915             915             915       36007.964
