        UB            Time(s)
exec #1
       571                 0.0
exec #2
       571                 0.0
       569               365.8
       568               369.4
exec #3
       571                 0.0
exec #4
       571                 0.0
exec #5
       571                 0.0
       570               191.9
       569               194.0
       568               194.3
exec #6
       571                 0.0
exec #7
       571                 0.0
exec #8
       571                 0.0
exec #9
       571                 0.0
exec #10
       571                 0.0

solutions/BRKGA/R09_08_08_02             571             568             571             571             568             571             571             571             571             571       36004.425
