        UB            Time(s)
exec #1
      1186                 0.0
      1182                10.6
      1180                41.0
exec #2
      1186                 0.0
      1182                13.0
      1180                76.7
exec #3
      1186                 0.0
      1182                12.2
      1180               431.3
exec #4
      1186                 0.0
      1182                12.7
      1180               147.3
exec #5
      1186                 0.0
      1182                12.3
      1180                79.3
exec #6
      1186                 0.0
      1182                11.2
      1180                21.4
exec #7
      1186                 0.0
      1182                13.8
      1180                97.6
exec #8
      1186                 0.0
      1182                11.1
      1180               143.6
exec #9
      1186                 0.0
      1182                11.7
      1180               342.3
exec #10
      1186                 0.0
      1182                11.7
      1180               341.9

solutions/BRKGA/R05_20_01_20            1180            1180            1180            1180            1180            1180            1180            1180            1180            1180       36007.764
