        UB            Time(s)
exec #1
       650                 0.0
       645                26.6
       640                27.0
       639                34.3
       621                41.7
       609                47.9
       607                57.0
       605                66.5
       603                69.2
       599                70.0
       597                74.6
       581                87.4
       571               102.7
       569               109.5
       565               114.7
       563               116.3
       559               127.5
       551               133.9
       549               146.6
       547               152.4
exec #2
       650                 0.0
       645                39.0
       626                53.8
       624                59.7
       622                76.1
       609                78.4
       607               120.1
       601               125.1
       595               157.7
       591               203.3
       583               221.1
       581               256.8
       579               286.9
       573               290.3
       571               327.2
       567               340.8
       565               354.5
       561               357.6
       559               363.0
       557               364.6
exec #3
       650                 0.0
       648                22.5
       644                35.9
       641                37.5
       640                48.2
       619                50.1
       613                57.6
       611                73.8
       595                86.8
       587               162.1
       581               165.6
       579               271.1
       577               273.5
       575               292.4
       571               304.9
       569               307.3
       565               319.3
       563               330.7
       561               343.3
       559               350.7
       557               363.3
exec #4
       650                 0.0
       636                38.4
       634                49.8
       630                59.7
       627                83.4
       621                87.3
       616               102.9
       613               127.3
       612               130.9
       611               138.8
       603               145.9
       601               152.2
       589               158.8
       588               218.6
       583               220.0
       579               229.2
       573               235.0
       569               274.6
       565               289.8
       563               304.5
       561               493.6
       559               510.8
       557               719.1
       555               879.9
exec #5
       650                 0.0
       649                31.1
       644                38.3
       630                38.8
       619                43.9
       618                49.4
       611                53.7
       609                57.0
       601                57.4
       597                70.3
       587                99.3
       585               109.4
       583               116.3
       577               118.7
       571               128.0
       567               145.2
       565               148.5
       561               153.7
       559               156.1
       557               163.7
       555               172.8
       551               416.3
       549               446.4
exec #6
       650                 0.0
       648                27.8
       645                36.3
       634                41.2
       629                49.0
       621                52.6
       615                72.6
       607                74.9
       601                85.3
       599                91.6
       597                94.5
       587                99.0
       583               111.2
       581               114.8
       579               118.0
       561               121.3
       559               157.8
       557               162.5
       555               165.5
       553               167.8
       551               171.3
       549               183.0
exec #7
       650                 0.0
       638                21.4
       631                49.6
       626                58.0
       624                62.4
       606                76.4
       605                90.8
       600                96.2
       595                98.2
       589               103.8
       581               123.9
       577               131.3
       571               136.4
       569               156.5
       567               158.0
       565               158.8
       561               161.9
       559               171.1
       555               172.6
       553               173.7
       551               181.7
       549               185.2
       547               185.6
exec #8
       650                 0.0
       646                31.9
       621                36.4
       620                60.2
       618                73.4
       605                73.8
       593                86.0
       591                92.6
       583               115.2
       573               134.9
       571               160.8
       565               169.6
       563               177.3
       561               181.5
       559               185.6
       557               194.8
       555               196.3
       551               196.6
       549               208.1
       547               215.4
exec #9
       650                 0.0
       641                26.0
       639                67.4
       629                86.1
       627                87.3
       623               113.6
       617               117.8
       611               125.1
       609               129.3
       603               154.7
       597               167.2
       587               182.6
       583               192.8
       581               199.9
       577               202.2
       575               202.6
       573               204.2
       571               205.0
       563               209.7
       561               212.8
       559               213.1
       557               217.0
       555               220.9
       553               257.0
       551               274.6
       549               283.5
       547               454.0
exec #10
       650                 0.0
       649                40.8
       645                52.2
       634                65.0
       633                76.3
       629                81.1
       616                94.4
       599               115.4
       595               142.5
       591               168.1
       583               194.4
       581               238.1
       573               267.5
       569               278.3
       567               321.9
       563               344.8
       561               386.8
       557               401.9
       555               435.8
       551               459.6

solutions/BRKGA/R07_10_04_02             547             557             557             555             549             549             547             547             547             551       36006.079
