        UB            Time(s)
exec #1
       601                 0.0
       599                 1.7
       594                 3.8
       574                 5.2
       572                 7.5
       571                 7.9
       567                 8.1
       562                 8.5
       561                 8.8
       557                 9.0
       550                34.6
exec #2
       601                 0.0
       599                 3.5
       585                 3.7
       581                 4.5
       577                 6.9
       574                 7.8
       567                 7.9
       563                 8.0
       562                 8.8
       561                 9.1
       557                 9.9
       550                17.8
exec #3
       601                 0.0
       593                 3.4
       576                 4.9
       572                 7.1
       566                 7.2
       560                 7.4
       557                 8.9
       550                46.8
exec #4
       601                 0.0
       595                 2.2
       590                 2.7
       587                 3.5
       583                 4.0
       581                 4.1
       570                 4.2
       560                 5.1
       555                 6.0
       550                 7.3
exec #5
       601                 0.0
       591                 3.5
       581                 4.6
       562                 5.1
       561                 7.3
       557                 7.8
       550                14.9
exec #6
       601                 0.0
       600                 3.8
       595                 3.9
       591                 4.4
       579                 5.5
       575                 7.0
       572                 8.0
       568                 8.9
       562                 9.4
       558                 9.8
       554               134.5
       550               134.9
exec #7
       601                 0.0
       600                 3.0
       595                 4.0
       590                 4.2
       589                 4.9
       584                 5.6
       580                 6.7
       578                 7.1
       575                 7.4
       570                 7.7
       563                 9.6
       560                10.0
       559                12.0
       557                12.3
       554                12.7
       550                14.9
exec #8
       601                 0.0
       598                 2.0
       595                 2.1
       593                 3.3
       588                 3.9
       585                 4.1
       579                 5.8
       565                 7.2
       564                 9.2
       560                 9.3
       558                11.1
       550                11.2
exec #9
       601                 0.0
       598                 2.2
       593                 3.3
       584                 3.7
       580                 5.1
       579                 6.1
       576                 6.6
       572                 6.9
       570                 7.4
       562                 8.0
       560                 8.4
       557                 8.9
       550                12.5
exec #10
       601                 0.0
       600                 2.4
       598                 3.3
       592                 3.4
       565                 4.8
       564                 7.2
       561                 7.8
       560                 8.7
       557                 8.9
       550                14.9

solutions/BRKGA/R06_06_04_05             550             550             550             550             550             550             550             550             550             550       36001.768
