        UB            Time(s)
exec #1
       622                 0.0
       611                 0.8
       605                 1.1
       604                 1.3
       593                 1.7
       577                 2.0
       566                 3.3
       561                 3.6
       553                 4.1
       552                 6.1
       549                 7.7
exec #2
       622                 0.0
       615                 1.0
       606                 1.2
       597                 1.3
       592                 1.5
       588                 2.2
       575                 2.5
       566                 3.7
       560                 3.8
       549                 8.4
exec #3
       622                 0.0
       593                 0.2
       584                 1.2
       568                 3.2
       559                 4.1
       551                 7.3
       549                22.3
exec #4
       622                 0.0
       601                 0.7
       589                 1.1
       587                 2.2
       574                 2.3
       565                 2.4
       559                 2.7
       551                 3.5
       550                 5.8
       549                 7.3
exec #5
       622                 0.0
       586                 0.7
       574                 3.6
       571                 7.5
       563               418.1
       556              1974.5
       554              1975.3
exec #6
       622                 0.0
       615                 0.7
       613                 0.9
       611                 1.1
       604                 1.2
       584                 1.3
       580                 1.5
       565                 2.0
       564                 3.5
       557                 3.9
       555                 4.1
       549                 4.7
exec #7
       622                 0.0
       619                 0.6
       590                 1.1
       587                 1.2
       572                 2.0
       566                 3.3
       557                 4.0
       555                11.5
       551                15.0
       549                18.6
exec #8
       622                 0.0
       591                 0.3
       587                 3.0
       582                 3.5
       560                 3.7
       559                12.8
       552                14.2
       551                15.8
       549                19.6
exec #9
       622                 0.0
       604                 0.8
       595                 1.0
       588                 1.4
       559                 2.4
       552                 2.8
       551                 4.9
       550                 5.9
       549                10.5
exec #10
       622                 0.0
       594                 0.7
       584                 2.0
       549                 2.2

solutions/BRKGA/R05_10_01_00             549             549             549             549             554             549             549             549             549             549       36002.411
