        UB            Time(s)
exec #1
      1140                 0.0
      1131               899.0
exec #2
      1140                 0.0
      1131               470.5
exec #3
      1140                 0.0
      1131               165.3
exec #4
      1140                 0.0
      1131               204.5
exec #5
      1140                 0.0
      1131                14.5
exec #6
      1140                 0.0
      1131               182.8
exec #7
      1140                 0.0
      1131               158.4
exec #8
      1140                 0.0
      1131               420.7
exec #9
      1140                 0.0
      1131                13.8
exec #10
      1140                 0.0
      1131               839.6

solutions/BRKGA/R06_20_01_20            1131            1131            1131            1131            1131            1131            1131            1131            1131            1131       36007.743
