        UB            Time(s)
exec #1
       904                 0.0
       900                 5.0
       882                 5.6
       864                 7.3
       860               320.6
exec #2
       904                 0.0
       889                 3.4
       860                 4.2
exec #3
       904                 0.0
       895                 4.7
       880                 4.9
       878                 5.7
       874                 5.8
       860                 6.2
exec #4
       904                 0.0
       897                 3.6
       890                 3.8
       886                 4.1
       880                 4.3
       879                 4.9
       864                 5.1
exec #5
       904                 0.0
       878                 2.9
       864                 3.3
       860                 3.4
exec #6
       904                 0.0
       878                 4.0
       860                 4.7
exec #7
       904                 0.0
       894                 2.0
       882                 3.1
       878                 3.3
       860                 3.8
exec #8
       904                 0.0
       901                 2.7
       900                 3.0
       888                 3.9
       880                 4.3
       860                 4.7
exec #9
       904                 0.0
       902                 2.6
       860                 2.8
exec #10
       904                 0.0
       896                 3.4
       888                 3.6
       881                 3.9
       879                 4.1
       860                 4.3

solutions/BRKGA/R06_12_01_20             860             860             860             864             860             860             860             860             860             860       36002.973
