        UB            Time(s)
exec #1
       571                 0.0
       555                 4.8
       554                16.4
       549                22.0
       547                38.8
exec #2
       571                 0.0
       567                 3.4
       561                 5.6
       559                 6.5
       558                16.7
       554                23.3
       553                36.0
       551                40.0
       549                40.9
       548                43.1
       547                71.0
exec #3
       571                 0.0
       559                 3.0
       554                 8.2
       549                10.0
       547                19.3
exec #4
       571                 0.0
       570                 3.0
       568                 3.2
       559                 7.2
       556                29.7
       554                30.4
       548                47.0
       547                67.0
exec #5
       571                 0.0
       563                 0.9
       560                 3.5
       559                 6.3
       558                22.4
       548                22.9
       547               107.6
exec #6
       571                 0.0
       559                 3.4
       553                 9.8
       551                13.1
       550                14.1
       549               476.2
       548               497.5
exec #7
       571                 0.0
       563                 1.0
       552                10.1
       549               311.0
       548               558.5
exec #8
       571                 0.0
       561                 1.9
       548                14.0
       547                80.1
exec #9
       571                 0.0
       566                 3.2
       561                 5.3
       550                 8.8
       548                40.6
       547               108.0
exec #10
       571                 0.0
       562                 2.1
       559                11.4
       554                11.7
       548                28.4
       547              2486.9

solutions/BRKGA/R09_08_04_00             547             547             547             547             547             548             548             547             547             547       36003.944
