        UB            Time(s)
exec #1
       797                 0.0
       785                 0.6
       766                 0.7
       760                 1.5
       759                 1.9
       758                 2.0
       750                 2.3
       746                 2.4
       730                 2.6
       706                 5.6
       705                 9.2
       699                10.6
       698                11.7
exec #2
       797                 0.0
       795                 0.3
       783                 0.5
       775                 1.0
       765                 1.4
       748                 1.6
       734                 1.9
       730                 2.3
       729                 3.0
       726                 3.3
       723                 3.4
       718                 3.5
       712                 4.1
       711                 4.2
       710                 4.5
       707                 4.6
       706                 4.8
       703                 6.1
       699                22.6
       698                34.3
exec #3
       797                 0.0
       776                 0.2
       767                 1.1
       764                 1.2
       730                 1.6
       717                 1.8
       716                 3.7
       712                 4.0
       710                 4.1
       706                 5.3
exec #4
       797                 0.0
       793                 0.7
       769                 0.8
       763                 1.4
       749                 1.7
       744                 2.4
       743                 2.6
       737                 2.8
       716                 2.9
       712                 3.0
       706                 3.1
       698               600.0
exec #5
       797                 0.0
       746                 0.4
       740                 2.1
       720                 2.2
       716                 2.5
       712                 2.6
       710                 4.0
       706                 4.4
exec #6
       797                 0.0
       793                 0.6
       768                 0.8
       767                 1.3
       761                 1.4
       734                 1.8
       709                 2.6
       706                 4.0
exec #7
       797                 0.0
       790                 0.0
       763                 0.5
       738                 1.7
       732                 2.1
       706                 2.2
exec #8
       797                 0.0
       785                 0.8
       779                 1.2
       754                 1.5
       710                 2.6
       703                 4.4
       701                 5.9
       698                20.9
exec #9
       797                 0.0
       784                 0.8
       783                 1.1
       757                 1.4
       739                 2.6
       723                 2.7
       720                 3.1
       710                 3.3
       706                 3.6
exec #10
       797                 0.0
       792                 0.5
       764                 0.7
       756                 1.1
       747                 1.5
       742                 2.5
       731                 2.7
       730                 2.9
       722                 3.0
       717                 3.2
       710                 3.8
       703                 4.9
       699                 5.3
       698                19.7

solutions/BRKGA/R08_10_01_02             698             698             706             698             706             706             706             698             706             698       36002.087
