        UB            Time(s)
exec #1
       722                 0.0
       696                 5.7
       660                23.1
       656                32.5
       638                37.1
       591                68.6
       587               267.1
       573               540.3
       568              1825.6
exec #2
       722                 0.0
       715                10.2
       698                14.7
       678                15.8
       658                16.9
       644               101.3
       634               114.9
       627               184.9
       609               258.8
       597               557.1
       581              1079.1
exec #3
       722                 0.0
       721                 7.8
       716                10.0
       710                13.4
       708                15.6
       685                18.9
       683                39.0
       678                40.1
       673                43.5
       666                46.8
       627                49.0
       626               113.9
       619               183.1
       607               306.8
       604               435.2
       599               446.7
       591               611.7
       590               901.5
       589              2614.0
       579              2810.8
       569              3207.7
exec #4
       722                 0.0
       688                 7.6
       679                15.0
       675                19.7
       649                20.8
       648                51.7
       628                55.8
       612                64.3
       609               115.6
       601               174.5
       596               194.8
       595               242.3
       579               694.0
       576              2723.0
exec #5
       722                 0.0
       712                 9.0
       688                21.1
       672                25.4
       667                28.6
       640                45.2
       614               103.9
       603               481.1
       588               616.2
       587              1195.5
       576              1772.6
       574              3341.7
exec #6
       711                 0.0
       705                11.7
       696                12.7
       690                20.3
       682                22.5
       671                27.0
       631                33.1
       629                87.4
       628               110.8
       621               161.4
       614               261.2
       590               603.5
       586              1896.0
exec #7
       722                 0.0
       626                12.0
       623                73.8
       614               180.0
       611               205.0
       607               343.4
       602               469.1
       594               472.4
       593              1602.7
       591              2173.1
exec #8
       722                 0.0
       719                 8.3
       705                12.7
       667                13.8
       658                72.4
       652                99.8
       651               113.0
       648               154.2
       638               174.8
       635               191.3
       631               226.2
       627               394.1
       625               440.0
       601               443.2
       595               862.5
       593              2033.8
       585              2671.8
       582              3592.7
exec #9
       722                 0.0
       690                10.0
       646                25.1
       645                66.4
       630                72.8
       616                97.8
       607               206.2
       597               289.4
       583               503.5
       582               729.2
       574              2472.0
exec #10
       722                 0.0
       717                 5.2
       709                 9.6
       697                10.7
       687                20.4
       615                24.7
       614                87.4
       610                92.5
       603               231.7
       594               256.9
       570               273.6
       568              2626.5

solutions/BRKGA/R05_12_12_00             568             581             569             576             574             586             591             582             574             568       36016.660
