        UB            Time(s)
exec #1
       483                 0.0
       474                 0.0
       473                 0.2
exec #2
       503                 0.0
       479                 0.0
       474                 0.0
       473                 0.2
exec #3
       479                 0.0
       478                 0.0
       477                 0.0
       473                 0.1
exec #4
       499                 0.0
       493                 0.0
       474                 0.0
       473                 0.2
exec #5
       477                 0.0
       473                 0.0
exec #6
       514                 0.0
       483                 0.0
       473                 0.0
exec #7
       483                 0.0
       479                 0.0
       478                 0.1
       474                 0.2
       473                 0.2
exec #8
       489                 0.0
       478                 0.0
       473                 0.0
exec #9
       509                 0.0
       478                 0.0
       477                 0.1
       473                 0.1
exec #10
       478                 0.0
       474                 0.0
       473                 0.3

solutions/BRKGA/R08_06_01_00             473             473             473             473             473             473             473             473             473             473       36000.745
