        UB            Time(s)
exec #1
       601                 0.0
       599                 5.0
       594                 6.1
       590                 8.1
       580                 9.3
       576                10.7
       562                11.3
       561                12.2
       557                12.3
       555                37.3
       550                39.2
exec #2
       601                 0.0
       589                 4.3
       588                 5.1
       584                 5.3
       580                 6.4
       575                 6.6
       569                 7.8
       565                 8.5
       564                 9.1
       562                 9.9
       557                10.0
       555                10.4
       550                11.2
exec #3
       601                 0.0
       594                 5.0
       590                 5.8
       580                 6.2
       579                 7.4
       570                 7.6
       565                 8.3
       564                 9.1
       555                 9.2
exec #4
       601                 0.0
       595                 5.1
       591                 5.8
       587                 7.0
       577                 7.1
       572                 7.7
       571                 8.3
       567                 8.8
       561                 8.9
       557                 9.6
       555                19.1
       550                20.0
exec #5
       601                 0.0
       590                 5.7
       587                 6.3
       585                 7.8
       575                 8.1
       567                 9.1
       558                10.5
       557                10.9
       550               147.4
exec #6
       601                 0.0
       595                 2.1
       589                 5.2
       584                 6.9
       579                10.0
       578                10.1
       570                12.5
       563                14.1
       558                15.0
       555                16.3
exec #7
       601                 0.0
       589                 4.0
       572                 5.5
       571                 6.9
       567                 7.4
       566                 7.5
       560                 7.7
       557                 8.5
       554                29.2
       550                29.9
exec #8
       601                 0.0
       600                 4.3
       590                 6.7
       580                 7.1
       579                 9.6
       575                 9.7
       560                10.0
       555                10.7
       550                13.5
exec #9
       601                 0.0
       595                 4.0
       582                 4.4
       579                 6.4
       577                 6.8
       572                 7.0
       557                 7.5
       550                19.0
exec #10
       601                 0.0
       600                 3.5
       599                 6.8
       597                 7.3
       595                 7.6
       585                 7.8
       580                 8.4
       579                10.4
       570                11.1
       560                11.2
       559                13.5
       550                13.6

solutions/BRKGA/R06_06_05_05             550             550             555             550             550             555             550             550             550             550       36001.812
