        UB            Time(s)
exec #1
      1199                 0.0
      1181               191.3
      1165               196.7
      1153               198.5
      1147               218.8
      1124               235.2
      1096               238.4
      1081               255.7
      1075               279.8
      1063               451.0
      1020               476.8
       995              1112.6
       959              1847.6
exec #2
      1199                 0.0
      1197               131.5
      1164               143.9
      1156               181.2
      1117               196.8
      1100               248.7
      1078               452.2
      1076               721.8
      1055               819.2
      1053              1218.3
      1052              1396.9
      1036              1869.1
      1015              2299.9
      1013              3134.8
exec #3
      1199                 0.0
      1179               191.2
      1140               198.3
      1106               245.6
      1095               393.3
      1060               605.4
      1041               864.6
      1026              1198.2
      1012              3391.6
       989              3547.9
exec #4
      1199                 0.0
      1188               152.5
      1163               166.2
      1160               264.3
      1149               284.5
      1147               296.3
      1094               319.9
      1060               693.1
      1050              1076.2
      1046              1463.4
      1024              2684.7
exec #5
      1199                 0.0
      1182               112.9
      1112               131.8
      1092               171.7
      1071               290.4
      1067               550.2
      1064               577.3
      1058               658.4
      1020               667.4
exec #6
      1199                 0.0
      1194               160.8
      1175               171.3
      1163               214.7
      1082               231.8
      1059               546.4
       995              1220.8
exec #7
      1199                 0.0
      1187               117.1
      1172               123.6
      1149               140.9
      1140               142.7
      1135               191.9
      1130               202.4
      1116               204.0
      1110               276.6
      1105               317.5
      1070               319.3
      1067               491.3
      1050               814.4
      1048               991.1
      1042              1399.5
      1038              1498.6
      1027              2733.4
exec #8
      1199                 0.0
      1178               182.8
      1158               184.5
      1126               244.3
      1095               301.3
      1087               590.0
      1083               635.5
      1065               690.9
      1053               824.9
      1028              1845.3
       985              2164.4
exec #9
      1199                 0.0
      1151               135.3
      1117               195.4
      1113               259.0
      1111               539.3
      1083               575.5
      1071               606.4
      1055               752.0
      1052              1916.6
      1004              2341.5
exec #10
      1199                 0.0
      1198               122.7
      1196               155.7
      1194               160.9
      1173               165.8
      1163               189.5
      1162               201.4
      1147               208.3
      1146               215.2
      1139               244.1
      1110               245.9
      1106               278.0
      1090               302.3
      1088               403.3
      1083               486.3
      1074               501.4
      1065               648.7
      1026               826.3
      1023              2894.4
      1017              2939.2

solutions/BRKGA/R08_20_04_00             959            1013             989            1024            1020             995            1027             985            1004            1017       36028.031
