        UB            Time(s)
exec #1
       872                 0.0
       859                 0.9
       831                 4.2
       815                 6.5
       814                 8.3
       794                11.0
       771                16.5
       769                24.1
       763                34.7
       739                37.9
       732               271.4
exec #2
       863                 0.0
       862                 0.9
       851                 1.8
       831                 3.6
       825                 5.0
       824                 5.4
       812                 6.4
       811                 9.6
       805                10.0
       779                10.9
       774                13.7
       755                19.6
       749                27.2
       748                67.1
       746                74.3
       743                80.1
       739               105.4
       738               165.5
       737               428.8
       732               581.2
exec #3
       872                 0.0
       858                 0.9
       833                 1.7
       813                 3.0
       801                 4.3
       784                 7.4
       769                14.8
       756                16.2
       753                64.7
       739                76.4
       738               226.0
       735               281.7
       732              1100.4
exec #4
       872                 0.0
       866                 0.5
       838                 1.9
       826                 2.3
       821                 2.8
       820                 7.0
       800                 7.9
       795                10.1
       782                15.9
       746                18.4
       735                40.5
       734               691.2
       732               957.9
exec #5
       867                 0.0
       849                 1.2
       848                 2.9
       830                 3.7
       829                 5.0
       811                 5.3
       806                 7.8
       799                11.0
       793                11.9
       780                13.2
       774                18.0
       766                21.7
       764                38.5
       756                40.7
       754                52.8
       742                93.5
       735               110.5
       734               281.2
       732               803.5
exec #6
       872                 0.0
       859                 1.9
       852                 3.8
       850                 4.2
       844                 5.2
       843                 5.7
       827                 6.1
       825                 6.6
       807                 9.9
       789                11.3
       786                11.8
       777                22.7
       772                41.9
       771                56.8
       767                61.6
       742                65.0
       732               287.5
exec #7
       872                 0.0
       861                 0.9
       831                 1.4
       778                 6.3
       766                18.3
       765                27.9
       762                57.0
       757                66.4
       740                84.4
       738               279.1
       735               310.6
       734              1352.9
       732              2683.3
exec #8
       872                 0.0
       856                 0.4
       850                 3.3
       811                 4.7
       797                 6.5
       748                12.8
       747                84.8
       746               119.7
       742               183.9
       741               222.0
       734               253.5
       732               303.0
exec #9
       872                 0.0
       866                 0.5
       852                 0.9
       850                 2.3
       825                 2.8
       801                 4.1
       792                 5.5
       780                10.1
       776                13.8
       771                14.7
       770                17.5
       768                19.8
       762                21.1
       755                29.8
       742                39.5
       739               142.4
       734               230.4
       732               795.8
exec #10
       872                 0.0
       834                 0.9
       832                 4.1
       819                 4.6
       798                 5.0
       782                12.2
       774                20.2
       770                38.8
       766                40.2
       756                47.3
       745                55.9
       737                62.5
       735              3214.1

solutions/BRKGA/R06_10_05_00             732             732             732             732             732             732             732             732             732             735       36006.818
