        UB            Time(s)
exec #1
       650                 0.0
       622                 4.4
       620                 5.3
       603                 5.5
       601                 6.0
       600                 6.4
       596                 7.1
       594                 7.8
       593                12.7
exec #2
       650                 0.0
       648                 5.1
       645                 5.3
       622                 5.5
       610                 5.7
       605                 6.4
       603                 7.2
       596                 7.4
       595                 9.3
       594                10.6
       593                15.2
exec #3
       650                 0.0
       637                 3.9
       634                 4.7
       615                 5.2
       596                 5.4
       594                 7.7
       593                11.2
exec #4
       650                 0.0
       649                 4.4
       625                 4.6
       619                 5.3
       615                 5.7
       601                 6.2
       596                 7.4
       594                 8.1
       593                10.6
exec #5
       650                 0.0
       610                 4.4
       606                 7.3
       603                 7.5
       596                 8.0
       594                 8.8
       593                 9.3
exec #6
       650                 0.0
       645                 4.1
       644                 4.5
       637                 4.7
       617                 4.8
       608                 5.6
       604                 6.2
       603                 6.4
       601                 7.1
       596                 7.3
       594                 7.5
       593                10.9
exec #7
       650                 0.0
       634                 3.5
       632                 5.0
       616                 5.4
       603                 6.4
       596                 6.9
       595                 7.8
       594                 8.2
       593                14.7
exec #8
       650                 0.0
       602                 4.1
       596                 6.5
       594                10.8
       593                14.7
exec #9
       650                 0.0
       648                 4.2
       624                 4.6
       613                 5.4
       594                 6.1
       593                13.8
exec #10
       650                 0.0
       637                 3.7
       625                 4.6
       621                 4.7
       617                 5.2
       612                 5.3
       606                 5.7
       603                 6.1
       601                 6.6
       596                 7.3
       595                 8.6
       593               188.8

solutions/BRKGA/R07_10_02_10             593             593             593             593             593             593             593             593             593             593       36003.260
