        UB            Time(s)
exec #1
       571                 0.0
       570                 0.9
       562                 1.3
       561                 2.7
exec #2
       571                 0.0
       565                 0.6
       561                 0.8
exec #3
       571                 0.0
       564                 0.6
       562                 1.5
       561                 1.8
exec #4
       571                 0.0
       569                 0.3
       567                 0.5
       566                 1.1
       564                 1.4
       562                 1.7
       561                 2.0
exec #5
       571                 0.0
       564                 0.3
       562                 1.4
       561                 3.5
exec #6
       571                 0.0
       564                 0.6
       562                 1.5
       561                 2.1
exec #7
       571                 0.0
       564                 0.6
       562                 1.3
       561                 3.2
exec #8
       571                 0.0
       566                 0.5
       564                 1.0
       563                 1.3
       561                 1.7
exec #9
       571                 0.0
       566                 0.3
       565                 0.6
       564                 1.5
       562                 1.8
       561                 3.8
exec #10
       571                 0.0
       565                 1.1
       561                 1.2

solutions/BRKGA/R09_08_01_01             561             561             561             561             561             561             561             561             561             561       36001.479
