        UB            Time(s)
exec #1
       501                 0.0
       495                 0.1
       484                 0.2
       483                 0.4
       482                 0.6
       477                 0.9
       475                 2.2
exec #2
       501                 0.0
       492                 0.2
       488                 0.3
       482                 0.4
       479                 1.1
       475                 2.2
exec #3
       501                 0.0
       495                 0.1
       494                 0.2
       485                 0.3
       482                 0.8
       478                 1.4
       477                 4.1
exec #4
       501                 0.0
       490                 0.0
       481                 0.2
       480                 1.2
       479                 1.7
       477                 1.8
       475              3577.8
exec #5
       501                 0.0
       495                 0.0
       493                 0.1
       487                 0.2
       486                 0.5
       485                 0.5
       482                 1.2
       480                 1.3
       478                 1.8
       477                 3.8
       475              3074.1
exec #6
       501                 0.0
       489                 0.2
       483                 0.2
       482                 0.5
       478                 1.2
       475              3316.1
exec #7
       501                 0.0
       491                 0.0
       488                 0.3
       487                 0.4
       486                 1.0
       483                 1.3
       479                 1.5
       478                 2.7
       477                 4.4
exec #8
       501                 0.0
       500                 0.2
       490                 0.3
       485                 0.3
       481                 0.9
       479                 1.4
       477                 1.8
exec #9
       493                 0.0
       492                 0.0
       490                 0.4
       484                 0.5
       481                 1.0
       480                 1.3
       477                 1.8
       475              1590.4
exec #10
       501                 0.0
       497                 0.2
       492                 0.2
       488                 0.4
       486                 0.5
       485                 0.5
       483                 0.6
       481                 0.7
       479                 1.0
       477                 1.2

solutions/BRKGA/R05_06_02_02             475             475             477             475             475             475             477             477             475             477       36001.183
