        UB            Time(s)
exec #1
       909                 0.0
       905                25.0
       900                25.5
       894               171.6
exec #2
       909                 0.0
       905                29.6
       900                31.5
       894               164.6
exec #3
       909                 0.0
       905                24.9
       900                25.4
       894               426.7
exec #4
       909                 0.0
       901                43.4
       899                47.0
       894                48.8
       892                72.6
       885               350.4
       880               354.6
       875               360.1
       863               368.3
       862               375.1
       852               376.5
       851               380.0
       846               538.9
exec #5
       909                 0.0
       900                22.5
       894               159.3
exec #6
       909                 0.0
       900                23.2
       894               136.9
exec #7
       909                 0.0
       907                20.8
       900                21.3
       894                71.8
exec #8
       909                 0.0
       908                49.7
       907               144.1
exec #9
       909                 0.0
       902                41.0
       888                49.6
       876                50.1
       871                51.9
       869                52.9
       864                53.4
       856                54.3
       851                57.5
       849                59.4
       846                63.1
       844                64.9
       840               998.8
exec #10
       909                 0.0
       901                39.3
       897                49.7

solutions/BRKGA/R09_15_02_05             894             894             894             846             894             894             894             907             840             897       36007.378
