        UB            Time(s)
exec #1
       998                 0.0
       984                64.3
       979               245.0
       970               261.5
       962               270.4
       957               272.5
       947               278.1
       942               283.6
       941               295.7
       940              2454.8
exec #2
       998                 0.0
       994                59.0
       984                60.1
       980                80.5
       979                90.0
       970                98.7
       962               100.8
       952               113.3
       942               114.4
       941               132.5
       940               297.7
exec #3
       998                 0.0
       994                54.6
       984                60.0
       970                83.3
       962               114.9
       951               124.4
       950               136.1
       942               140.3
       931               154.6
exec #4
       998                 0.0
       994                59.5
       984                62.7
       980                88.4
       979               107.9
       975               111.1
       970               112.2
       962               120.4
       942               125.5
       941               138.0
       936               325.5
exec #5
       998                 0.0
       994                55.9
       984                60.2
       979                89.2
       975                96.6
       971               105.3
       957               110.7
       956               119.5
       947               121.7
       946               129.4
       940               149.7
       934              2993.2
exec #6
       998                 0.0
       994                62.8
       984                67.2
       980                76.0
       979                89.2
       970                94.7
       968               102.4
       957               103.5
       947               108.0
       942               110.2
       941               127.8
       936               512.3
       935              3117.4
exec #7
       998                 0.0
       997                59.8
       989                62.0
       984                64.1
       980               134.8
       970               154.2
       968               158.4
       962               162.7
       947               168.0
       942               172.3
       941               185.2
       938              2785.6
exec #8
       998                 0.0
       994                60.9
       984                63.1
       970                82.9
       969               103.6
       942               105.7
       941               125.9
       936               815.3
       935              2741.6
exec #9
       998                 0.0
       994                58.1
       984                61.3
       979               203.6
       970               220.6
       962               226.6
       947               234.1
       942               235.1
       941               249.2
exec #10
       998                 0.0
       994                60.8
       989                61.9
       984                64.1
       979               154.0
       975               168.3
       970               171.4
       962               179.8
       947               188.2
       941               199.9

solutions/BRKGA/R06_15_05_05             940             940             931             936             934             935             938             935             941             941       36017.398
