        UB            Time(s)
exec #1
       752                 0.0
       748                 0.6
       731                 0.6
       730                 0.9
       718                 1.0
exec #2
       752                 0.0
       731                 0.3
       718                 0.9
exec #3
       752                 0.0
       742                 0.4
       731                 0.6
       718                 1.4
exec #4
       752                 0.0
       742                 0.4
       731                 0.8
       718                 0.9
exec #5
       752                 0.0
       749                 0.4
       746                 0.5
       731                 0.7
       718                 1.2
exec #6
       752                 0.0
       750                 0.4
       749                 0.5
       731                 0.8
       730                 0.9
       718                 4.2
exec #7
       752                 0.0
       744                 0.3
       731                 0.5
       730                 1.0
       718                 1.2
exec #8
       752                 0.0
       747                 0.3
       746                 0.4
       742                 0.6
       731                 0.8
       730                 1.1
       718                 1.4
exec #9
       752                 0.0
       747                 0.3
       746                 0.5
       742                 0.8
       718                 0.9
exec #10
       752                 0.0
       746                 0.3
       731                 0.4
       718                 1.1

solutions/BRKGA/R08_08_01_20             718             718             718             718             718             718             718             718             718             718       36001.320
