        UB            Time(s)
exec #1
       885                 0.0
       833                27.9
       830                68.5
       818                74.3
       817               104.5
       808               246.0
       775               321.4
       774               706.0
       771               715.8
       767               753.5
       755               876.3
       747              1274.9
exec #2
       885                 0.0
       868                21.5
       863                46.3
       862                63.4
       853               100.7
       846               109.3
       844               109.9
       843               114.9
       832               150.4
       822               154.7
       801               202.9
       783               470.9
       777               659.4
       769               905.0
       766              1091.7
       761              1139.1
       756              1173.3
       743              1338.9
       742              1568.8
       740              1575.8
       737              2188.1
       734              2310.6
       733              2747.7
       726              3066.6
exec #3
       885                 0.0
       856                37.4
       842                49.0
       838                66.4
       819               100.0
       818               118.4
       805               146.4
       789               196.5
       787               275.5
       783               306.7
       778               311.0
       771               438.1
       768               453.5
       751               501.0
       747               698.5
       743               743.1
       741               747.1
       736              1040.8
       731              2661.3
exec #4
       885                 0.0
       881                28.1
       879                35.3
       878                40.8
       871                44.5
       857                48.0
       848                57.3
       828                69.8
       816                91.9
       805               105.7
       774               227.7
       739               604.0
       735              2682.4
       733              2813.7
       732              3504.0
       727              3526.9
exec #5
       885                 0.0
       883                32.8
       866                33.4
       864                40.8
       853                42.1
       850                50.3
       841                55.3
       828                75.8
       826               101.6
       823               107.5
       807               116.4
       792               206.6
       791               386.4
       760               387.0
       747               938.3
       741              1099.2
       736              1135.1
       734              1433.9
       732              1636.5
       729              2574.7
exec #6
       885                 0.0
       871                28.2
       861                33.1
       848                44.3
       846                48.6
       838                71.4
       836               106.9
       808               117.5
       782               157.1
       771               712.6
       759               907.3
       757              1086.9
       754              1125.7
       748              1471.6
       744              1490.5
       737              1501.8
       732              2472.7
       731              3390.7
exec #7
       885                 0.0
       875                21.1
       834                28.7
       830                77.4
       826                81.2
       817                95.5
       815                98.0
       792               126.6
       778               197.7
       757               393.5
       748               730.3
       747              1274.9
       741              1385.2
       732              1521.0
exec #8
       885                 0.0
       864                 8.2
       854                16.9
       847                56.2
       836                78.7
       834               104.0
       827               105.8
       819               134.3
       817               141.8
       800               143.0
       795               150.4
       781               187.5
       776               280.1
       770               697.6
       764               724.0
       754              1057.8
       744              1141.7
       740              1175.6
       738              1654.7
       735              1689.7
exec #9
       885                 0.0
       874                19.4
       873                42.6
       857                56.7
       848                85.8
       846                94.5
       841               102.4
       807               125.8
       805               153.7
       800               178.3
       790               306.4
       781               374.4
       776               717.3
       771               797.2
       769              1147.9
       764              1301.8
       760              1496.6
       753              2346.3
       741              2709.1
       738              3145.9
       736              3300.6
exec #10
       885                 0.0
       869                44.1
       866                53.5
       858                63.3
       853                69.0
       848                71.4
       826                85.2
       822               114.7
       813               162.3
       801               170.3
       792               206.2
       780               304.5
       769               555.2
       761              1333.9
       753              1603.1
       745              1920.7
       736              2149.9
       735              2924.8
       729              3432.4

solutions/BRKGA/R08_12_04_01             747             726             731             727             729             731             732             735             736             729       36011.701
