        UB            Time(s)
exec #1
       909                 0.0
       900                71.5
       894              1249.9
exec #2
       909                 0.0
       907                59.5
       900                61.7
       894              1278.8
exec #3
       909                 0.0
       905                62.5
       902                65.7
       900                66.7
exec #4
       909                 0.0
       900                69.0
       894               281.5
exec #5
       909                 0.0
       907                67.3
       900                70.5
       899              2526.7
       894              2542.7
exec #6
       909                 0.0
       907                68.2
       900                71.5
       894              2147.4
exec #7
       909                 0.0
       900                65.2
       894              2342.4
exec #8
       909                 0.0
       907                61.2
       905                63.4
       900                66.6
       894               708.0
exec #9
       909                 0.0
       907                64.3
       900                65.4
       894              2395.6
exec #10
       909                 0.0
       907                64.9
       900                66.0
       899              1397.5
       894              1402.8

solutions/BRKGA/R09_15_05_05             894             894             900             894             894             894             894             894             894             894       36016.696
