        UB            Time(s)
exec #1
       904                 0.0
       900                11.3
       878                11.6
       864                13.4
       860              1281.4
exec #2
       904                 0.0
       880                 9.8
       878                10.1
       860                10.4
exec #3
       904                 0.0
       886                11.1
       876                11.7
       860                12.7
exec #4
       904                 0.0
       895                 8.7
       860                 9.1
exec #5
       904                 0.0
       875                10.6
       860                12.3
exec #6
       904                 0.0
       900                 8.4
       895                 9.0
       860                 9.3
exec #7
       904                 0.0
       900                 7.5
       894                 8.8
       878                 9.1
       860                 9.4
exec #8
       904                 0.0
       901                 9.7
       895                10.4
       894                10.7
       891                11.0
       860                11.4
exec #9
       904                 0.0
       901                10.7
       892                11.0
       860                11.4
exec #10
       904                 0.0
       901                10.7
       875                11.0
       860                12.6

solutions/BRKGA/R06_12_02_20             860             860             860             860             860             860             860             860             860             860       36005.258
