        UB            Time(s)
exec #1
       797                 0.0
       793                24.1
       774                28.6
       768                40.4
       767                67.5
       765                69.2
       745                83.5
       743               152.4
       737               201.2
       733               330.4
       723               335.4
       721               875.8
       719              1136.8
       713              1233.5
       711              1876.7
       707              2280.0
       703              2387.7
       699              2537.1
       698              3368.9
exec #2
       797                 0.0
       792                11.3
       785                28.7
       770                30.0
       759                51.4
       754               130.7
       753               245.9
       752               248.5
       746               289.0
       735               299.3
       727               595.1
       726              1054.3
       724              1133.7
       723              1141.2
       715              1466.7
       706              1671.0
       705              1852.9
       685              2300.8
       681              2570.0
       679              2603.4
       677              2720.0
       675              2730.4
       673              2730.8
       671              2740.4
       669              2769.5
       667              2816.3
       663              2844.8
       661              3355.1
exec #3
       797                 0.0
       785                40.1
       777                49.7
       758                94.3
       752               158.6
       750               269.8
       747               309.2
       746               336.1
       735               518.8
       733              1157.1
       731              1245.6
       726              1983.5
       724              2105.2
       723              2916.5
exec #4
       797                 0.0
       795                13.0
       781                23.2
       780                27.8
       751                32.0
       748                80.2
       746                83.9
       735               163.2
       734               482.9
       727               490.4
       721               657.0
       715               987.3
       709              2328.1
       707              3172.3
       705              3185.1
exec #5
       797                 0.0
       782                34.2
       775                47.7
       758                58.1
       744               153.3
       741               196.2
       736               209.4
       735               502.8
       723               621.1
       717              1028.4
       714              1671.2
       711              3018.8
       710              3301.0
       691              3323.2
exec #6
       797                 0.0
       788                 9.3
       766                30.2
       754                43.5
       749               110.5
       747               136.1
       742               143.5
       739               152.2
       738               218.4
       732               313.5
       727               379.1
       726               511.6
       717               578.2
       716              1240.1
       715              1498.2
       713              1620.9
       712              1826.1
       711              1858.4
       709              1940.3
       703              1978.0
       699              2224.3
       691              2462.1
       687              2632.2
       683              2741.3
       679              2762.5
       677              2775.4
       673              2823.7
       665              2849.3
       663              2867.6
exec #7
       797                 0.0
       786                28.3
       784                41.0
       760                50.1
       758                59.4
       753                70.7
       750               206.7
       746               233.5
       729               427.4
       725              1889.9
       723              2356.9
exec #8
       797                 0.0
       791                21.6
       778                43.2
       771                44.6
       763                61.0
       760                98.8
       739               113.5
       731               196.7
       727               396.6
       725              1562.3
       721              2124.2
       717              2987.8
exec #9
       797                 0.0
       778                31.6
       763                82.4
       759                97.2
       755               107.2
       753               113.1
       731               130.5
       727               312.2
       721               331.6
       713               683.1
       712               982.0
       709              1158.4
       705              1541.1
       699              1664.9
       697              1735.7
       695              1818.6
       691              1821.8
       689              1842.4
       687              1864.7
       685              1883.0
       683              1898.9
       681              1907.1
       679              1911.2
       677              1946.4
       675              2088.0
       671              2093.0
exec #10
       797                 0.0
       795                13.8
       787                18.2
       774                39.1
       768                43.2
       763                69.2
       762                74.2
       760                78.3
       759                83.7
       752               102.9
       748               107.0
       742               141.4
       740               184.6
       731               289.2
       730               289.6
       721               416.0
       718               658.6
       715               677.9
       709               703.4
       706               710.5
       705               716.0
       704               731.9
       702               736.0
       700               736.9
       699               740.1
       696               743.0
       693               747.9
       687               755.3
       684               764.6
       683               772.1
       679               785.2
       677               788.3
       675               795.8
       673               848.5
       671               854.3
       669               874.9
       667               896.6
       665              1425.2
       663              2180.1
       661              2188.2
       659              2205.4
       657              2322.6
       655              2715.2
       651              2726.3

solutions/BRKGA/R08_10_05_02             698             661             723             705             691             663             723             717             671             651       36005.709
