        UB            Time(s)
exec #1
       904                 0.0
       901                20.0
       891                20.6
       860                21.3
exec #2
       904                 0.0
       894                20.1
       860                21.4
exec #3
       904                 0.0
       894                17.6
       860                20.9
exec #4
       904                 0.0
       901                17.6
       900                18.9
       860                20.2
exec #5
       904                 0.0
       880                19.0
       860                21.0
exec #6
       904                 0.0
       900                17.1
       860                17.7
exec #7
       904                 0.0
       901                18.3
       900                19.0
       860                20.3
exec #8
       904                 0.0
       891                19.2
       880                20.4
       860                21.1
exec #9
       904                 0.0
       900                20.2
       860                20.9
exec #10
       904                 0.0
       900                18.3
       860                19.6

solutions/BRKGA/R06_12_05_20             860             860             860             860             860             860             860             860             860             860       36010.602
