        UB            Time(s)
exec #1
       477                 0.0
       466                 0.0
       462                 0.1
       458                 0.9
       454                 1.2
       452                 3.5
       448                 4.0
       444                 8.1
       442                32.1
       440               361.4
exec #2
       458                 0.0
       454                 1.2
       450                 3.8
       446                 8.0
       444                10.9
       442                17.0
exec #3
       481                 0.0
       479                 0.1
       474                 0.2
       468                 0.4
       466                 0.6
       462                 1.1
       450                 1.3
       448                 5.3
       444                 9.1
       442                10.6
exec #4
       494                 0.0
       487                 0.0
       481                 0.2
       473                 0.3
       472                 0.4
       460                 0.8
       459                 0.9
       456                 1.2
       454                 2.4
       452                 5.6
       450                 6.1
       448                 6.9
       446                10.0
       444                11.4
       440                83.9
exec #5
       481                 0.0
       472                 0.2
       464                 0.4
       462                 0.6
       460                 0.7
       458                 1.4
       454                 2.0
       452                 2.1
       450                 5.6
       448                 7.5
       446                 9.6
       444                11.9
       442                12.2
       440                15.5
exec #6
       482                 0.0
       479                 0.0
       464                 0.2
       462                 0.6
       460                 1.2
       456                 1.3
       450                 3.0
       448                 8.0
       446                10.6
       444                12.1
       442                13.9
       440              2817.5
exec #7
       495                 0.0
       489                 0.0
       468                 0.1
       466                 0.2
       456                 0.3
       450                 2.3
       446                 4.6
       444                 7.0
       440                21.1
exec #8
       481                 0.0
       474                 0.1
       466                 0.3
       460                 0.4
       458                 0.9
       454                 2.4
       450                 2.6
       448                 4.4
       444                 8.4
       442                12.0
       440                13.4
exec #9
       490                 0.0
       469                 0.0
       468                 0.1
       462                 0.4
       458                 1.3
       454                 1.6
       452                 4.2
       450                 4.5
       448                 5.6
       446                 7.6
       444                 9.8
       442                11.3
       440                97.2
exec #10
       487                 0.0
       470                 0.0
       468                 0.2
       466                 0.3
       464                 1.0
       460                 1.1
       454                 1.2
       452                 1.4
       450                 3.9
       446                 6.9
       444                11.2
       442                11.4
       440               943.5

solutions/BRKGA/R07_06_03_02             440             442             442             440             440             440             440             440             440             440       36001.510
