        UB            Time(s)
exec #1
       980                 0.0
       977               118.5
       967               123.0
       961               474.4
       959               527.9
       941               537.0
       940              2445.6
       938              3467.8
exec #2
       980                 0.0
       977               114.5
       972               116.7
       967               119.0
       961               661.3
       958               722.9
       941               729.3
exec #3
       980                 0.0
       977               102.4
       974               111.2
       967               113.3
       961               399.8
       959               444.2
       948               487.8
       947               523.7
       941               533.9
       940               564.6
exec #4
       980                 0.0
       977               105.5
       974               107.3
       967               111.5
       961               505.5
       959               558.4
       957               586.4
       941               590.3
       940               606.1
exec #5
       980                 0.0
       977               102.6
       967               106.7
       961               584.0
       959               622.6
       941               663.1
       940              1755.4
       938              2150.0
       928              2447.7
exec #6
       980                 0.0
       977               114.0
       967               117.8
       961               267.6
       959               305.4
       957               332.1
       941               334.2
       940               358.7
exec #7
       980                 0.0
       977               113.3
       967               115.5
       961               244.3
       959               280.0
       941               301.0
       940               336.2
exec #8
       980                 0.0
       977               106.1
       974               112.7
       967               116.6
       966               127.6
       940               247.2
exec #9
       980                 0.0
       977               104.3
       967               117.1
       961               147.1
       959               195.8
       941               224.3
       940               250.5
exec #10
       980                 0.0
       977               111.7
       967               118.2
       961               919.6
       959               960.8
       954               980.1
       940              1001.4

solutions/BRKGA/R05_15_15_10             938             941             940             940             928             940             940             940             940             940       36037.775
