        UB            Time(s)
exec #1
       872                 0.0
       859                11.2
       856                12.0
       838                12.4
       835                13.5
exec #2
       872                 0.0
       864                12.3
       844                19.4
       835                19.8
exec #3
       872                 0.0
       868                11.3
       858                11.6
       835                12.0
exec #4
       872                 0.0
       838                48.2
       835                57.4
exec #5
       872                 0.0
       871                12.4
       838                12.9
       835                20.9
exec #6
       872                 0.0
       851               101.8
       838               102.6
       835               118.6
exec #7
       872                 0.0
       858               115.3
       838               116.1
       835               120.8
exec #8
       872                 0.0
       835                13.1
exec #9
       872                 0.0
       858                43.5
       838                44.7
       835                49.6
exec #10
       872                 0.0
       858               248.5
       838               250.5
       835               256.7

solutions/BRKGA/R06_10_04_20             835             835             835             835             835             835             835             835             835             835       36006.426
