        UB            Time(s)
exec #1
       916                 0.0
       915                 7.0
       905                 7.5
exec #2
       916                 0.0
       915                 5.6
       905                 5.9
exec #3
       916                 0.0
       908                 5.0
       905                 6.3
exec #4
       916                 0.0
       915                 5.2
       905                 5.5
exec #5
       916                 0.0
       905                 5.5
exec #6
       916                 0.0
       911                46.0
exec #7
       916                 0.0
       905                 7.7
exec #8
       916                 0.0
       905                 6.8
exec #9
       916                 0.0
       905                 8.4
exec #10
       916                 0.0
       905                 8.2

solutions/BRKGA/R07_15_01_10             905             905             905             905             905             911             905             905             905             905       36004.505
