        UB            Time(s)
exec #1
      1199                 0.0
      1196                41.2
      1188                42.4
exec #2
      1199                 0.0
      1188                39.3
exec #3
      1199                 0.0
      1188                42.5
exec #4
      1199                 0.0
      1188                37.2
exec #5
      1199                 0.0
      1196                43.1
      1188                45.5
exec #6
      1199                 0.0
      1196                39.1
      1188                42.6
exec #7
      1199                 0.0
      1188                40.4
exec #8
      1199                 0.0
      1188                43.2
exec #9
      1199                 0.0
      1196                37.4
      1190                38.5
      1188                39.5
exec #10
      1199                 0.0
      1188                44.7

solutions/BRKGA/R08_20_03_20            1188            1188            1188            1188            1188            1188            1188            1188            1188            1188       36018.052
